Region,Year,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional, scientific, and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,State County Code
7.0,2016,74779.0,1700.0,43988.0,1960.0,221.0,6856.0,3693.0,,,,1391.0,4373.0,,906.0,30055
7.0,2016,386282.0,7924.0,48748.0,25516.0,4553.0,,10969.0,1510.0,7847.0,2023.0,5923.0,30061.01,9835.0,,30057
7.0,2016,77044.0,1827.0,42170.0,,,,1996.0,,940.0,361.0,904.0,6074.02,,2981.0,30059
7.0,2016,140655.0,4184.0,33617.0,5711.0,,1112.0,7027.0,,1285.0,674.0,,-205.99,,3772.0,30061
7.0,2016,5125320.0,116130.0,44134.0,233836.0,110293.0,146212.0,310511.0,71970.0,260117.0,148847.0,155683.0,51302.0,268193.0,238020.0,30063
7.0,2016,176417.0,4589.0,38443.0,7197.0,449.0,2831.0,3355.0,1298.0,1004.0,929.0,4197.0,33401.0,,1733.0,30065
7.0,2016,735561.0,16114.0,45647.0,34545.0,22994.0,8123.0,22153.0,5396.0,17817.0,,21993.0,11820.0,22309.0,49057.0,30067
7.0,2016,24208.0,489.0,49505.0,,,,,,126.0,,,8208.02,97.0,,30069
7.0,2016,153943.0,4133.0,37247.0,5904.0,1186.0,2197.0,6785.0,,2229.0,,5016.0,6092.02,5562.0,2785.0,30071
7.0,2016,237380.0,6084.0,39017.0,13453.0,1484.0,7354.0,8456.0,1287.0,2682.0,351.0,4472.0,6494.01,3460.01,2654.0,30073
7.0,2016,62971.0,1746.0,36066.0,,,,3403.0,,906.0,,1711.0,8492.02,,1083.0,30075
7.0,2016,253467.0,6858.0,36959.0,,,,4757.0,367.0,2792.0,1063.0,2953.0,3089.0200000000004,3643.0,8217.0,30077
7.0,2016,45089.0,1182.0,38146.0,,,,2318.0,389.0,,,949.0,244.01,,,30079
7.0,2016,1638018.0,42088.0,38919.0,85371.0,38773.0,24079.0,48673.0,4717.0,58727.0,32221.0,30956.0,-4145.98,43478.0,33553.0,30081
7.0,2016,607728.0,11482.0,52929.0,56418.0,22597.0,18581.0,34035.0,2226.0,12943.0,4224.0,19418.0,99105.01,38009.0,16065.0,30083
7.0,2016,383393.0,11305.0,33914.0,6790.0,727.0,7795.0,18007.0,1569.0,,2477.0,6701.0,3804.01,4882.0,8381.0,30085
7.0,2016,340144.0,9287.0,36626.0,,,,8672.0,4165.0,,1265.0,5085.0,53798.01,,5919.0,30087
7.0,2016,382066.0,11534.0,33125.0,21658.0,9361.0,2849.0,11095.0,,4027.0,,5298.0,9521.0,6462.0,8962.0,30089
7.0,2016,178257.0,3648.0,48864.0,,,,6114.0,1406.0,2481.0,,4254.0,22197.01,,4150.0,30091
7.0,2016,1603081.0,34553.0,46395.0,37553.0,45565.0,,131157.0,8698.0,45561.0,,30149.0,145563.01,78007.0,49138.0,30093
7.0,2016,416817.0,9406.0,44314.0,,12987.0,5110.0,10405.0,1928.0,7045.0,,4355.0,4417.02,4296.0,5393.0,30095
7.0,2016,160367.0,3623.0,44264.0,11082.0,3063.0,,4847.0,445.0,1444.0,778.0,4390.0,-3079.9799999999996,3807.0,4363.0,30097
7.0,2016,263725.0,6056.0,43548.0,14055.0,1523.0,7796.0,7659.0,,4212.0,663.0,4406.0,7993.02,,,30099
7.0,2016,186518.0,4977.0,37476.0,,,,6185.0,1966.0,,,2148.0,21548.010000000002,5860.0,4780.0,30101
7.0,2016,36209.0,692.0,52325.0,,,1324.0,,,,,359.0,8325.01,,,30103
7.0,2016,319223.0,7539.0,42343.0,13986.0,2054.0,10513.0,12753.0,4268.0,6328.0,,4927.0,274.01,,8362.0,30105
7.0,2016,74387.0,2117.0,35138.0,,,,2982.0,,,,,9052.02,1133.0,,30107
7.0,2016,43330.0,1093.0,39643.0,,,,2986.0,,790.0,311.0,1403.0,1499.02,721.0,1281.0,30109
7.0,2016,7520608.0,158437.0,47467.0,504779.0,340672.0,403896.0,442510.0,81977.0,470723.0,166517.0,225238.0,367223.0,463587.0,291939.0,30111
4.0,2016,95411344.0,1907116.0,50029.0,4420908.0,6492340.0,3880850.0,4052493.0,1446339.0,4055206.0,2423701.0,2349650.0,5003781.0,5901893.0,2136870.0,31000
4.0,2016,1400955.0,31684.0,44216.0,66475.0,145019.0,38781.0,58661.0,5616.0,28058.0,20857.0,38189.0,86711.0,34515.0,30713.0,31001
4.0,2016,323648.0,6329.0,51137.0,13018.0,8315.0,18167.0,9475.0,1013.0,1512.0,353.0,6300.0,76092.01999999999,11280.0,1449.0,31003
4.0,2016,20164.0,469.0,42994.0,,,0.0,,,,,,4870.01,66.01,,31005
4.0,2016,48931.0,798.0,61317.0,,654.0,62.0,237.0,,55.0,,,26190.019999999997,100.01,,31007
4.0,2016,27361.0,484.0,56531.0,,,,,0.0,,,241.0,9987.01,,,31009
4.0,2016,317413.0,5332.0,59530.0,8954.0,13558.0,13871.0,7875.0,,1908.0,,,108022.01999999999,,,31011
4.0,2016,500363.0,11194.0,44699.0,11433.0,18061.0,15801.0,15641.0,3722.0,7224.0,,10918.0,59026.020000000004,10665.0,9559.0,31013
4.0,2016,92506.0,1982.0,46673.0,1577.0,586.0,1753.0,1685.0,,,104.0,1563.0,16401.019999999997,2761.0,528.0,31015
4.0,2016,166241.0,2960.0,56162.0,5940.0,5035.0,6259.0,7235.0,,1101.0,381.0,3890.0,56739.0,,,31017
4.0,2016,2371650.0,49383.0,48026.0,106723.0,208110.0,78223.0,127935.0,15530.0,67324.0,,71916.0,73892.0,75007.0,73034.0,31019
4.0,2016,320010.0,6546.0,48886.0,8486.0,9403.0,11260.0,5169.0,,5621.0,,,61618.020000000004,,,31021
4.0,2016,364055.0,8052.0,45213.0,8626.0,36209.0,15040.0,5412.0,,3224.0,2568.0,,36511.020000000004,,,31023
4.0,2016,1200978.0,25767.0,46609.0,28257.0,37403.0,,26055.0,1053.0,11261.0,,22374.0,51033.020000000004,20181.0,12287.0,31025
4.0,2016,444019.0,8671.0,51207.0,15312.0,14699.0,15108.0,8855.0,1827.0,4332.0,1986.0,11557.0,117366.01999999999,18954.0,2137.0,31027
4.0,2016,211047.0,3937.0,53606.0,8173.0,2222.0,14416.0,11149.0,2732.0,2289.0,,4566.0,60924.01,9180.0,,31029
4.0,2016,294156.0,5832.0,50438.0,11202.0,2630.0,5782.0,14834.0,520.0,5727.0,,8493.0,73486.01999999999,4036.0,11013.0,31031
4.0,2016,525808.0,10051.0,52314.0,12918.0,16952.0,61350.0,33165.0,1577.0,8287.0,,10445.0,37634.020000000004,8516.0,,31033
4.0,2016,275677.0,6163.0,44731.0,15314.0,20926.0,13884.0,7444.0,,2595.0,,7340.0,22346.019999999997,,1209.01,31035
4.0,2016,456486.0,10414.0,43834.0,,,37817.0,8450.0,170.0,4508.0,6668.0,7994.0,77943.01999999999,7392.0,3365.0,31037
4.0,2016,635580.0,9016.0,70495.0,15280.0,29030.0,16710.0,12303.0,3636.0,7455.0,2002.0,13459.0,259490.02000000002,23255.0,5602.0,31039
4.0,2016,572103.0,10807.0,52938.0,20542.0,48260.0,12311.0,15938.0,2255.0,7578.0,2881.0,12232.0,154974.0,17220.0,5640.0,31041
4.0,2016,796320.0,20465.0,38911.0,36599.0,312788.0,,32739.0,3727.0,,27576.0,18455.0,33364.009999999995,67597.0,17444.0,31043
4.0,2016,305073.0,8979.0,33976.0,7302.0,908.0,3503.0,23156.0,1707.0,4043.0,,7220.0,20632.019999999997,6716.0,,31045
4.0,2016,938923.0,23640.0,39718.0,22421.0,177909.0,35414.0,39425.0,5997.0,13920.0,13444.0,21350.0,140028.02000000002,29297.0,13786.0,31047
4.0,2016,84585.0,1873.0,45160.0,,1748.0,4044.0,2772.0,,,,1576.0,3067.01,,,31049
4.0,2016,265120.0,5762.0,46012.0,9802.0,,1903.0,1317.0,,1605.0,1433.0,,52077.020000000004,2749.0,,31051
4.0,2016,1620278.0,36757.0,44081.0,53706.0,218349.0,60924.0,93744.0,9014.0,34153.0,36593.0,41454.0,79878.0,44085.0,29503.0,31053
4.0,2016,32778766.0,554995.0,59061.0,1841493.0,1437245.0,1838558.0,1367640.0,883626.0,2314716.0,1408124.0,778443.0,9922.02,3171543.0,894518.0,31055
4.0,2016,118783.0,1831.0,64873.0,1363.0,826.0,3245.0,2371.0,,,91.0,1362.0,26729.01,1129.0,,31057
4.0,2016,335905.0,5720.0,58725.0,16846.0,17316.0,15933.0,7532.0,,1192.0,,8044.0,55283.0,17439.0,,31059
4.0,2016,125752.0,3014.0,41723.0,,,3247.0,3391.0,,1974.0,,3681.0,2340.01,,,31061
4.0,2016,113697.0,2621.0,43379.0,5502.0,1963.0,,1584.0,,795.0,72.0,2054.0,15943.02,6744.0,,31063
4.0,2016,216263.0,4787.0,45177.0,6145.0,8705.0,6047.0,7905.0,4119.0,4632.0,,3528.0,20394.019999999997,,1669.0,31065
4.0,2016,1032015.0,21799.0,47342.0,28914.0,120779.0,22375.0,35806.0,3992.0,9572.0,9320.0,20866.0,84507.01999999999,17759.0,13053.0,31067
4.0,2016,85419.0,1930.0,44259.0,,,,3863.0,,,,,13328.02,,,31069
4.0,2016,94025.0,2011.0,46755.0,2563.0,3503.0,4372.0,3593.0,,1068.0,51.0,3119.0,16253.02,1236.01,,31071
4.0,2016,91952.0,1971.0,46652.0,,,2399.0,587.0,,,,2268.0,5830.02,,,31073
4.0,2016,30772.0,641.0,48006.0,720.0,,,1778.0,,,,521.0,6754.01,247.0,,31075
4.0,2016,109405.0,2399.0,45604.0,1677.0,1888.0,5700.0,,,138.0,,3602.0,21933.01,3593.0,320.01,31077
4.0,2016,2467820.0,61705.0,39994.0,130017.0,408567.0,103789.0,180144.0,14736.0,54969.0,67618.0,73783.0,65088.0,119198.0,74899.0,31079
4.0,2016,463122.0,9186.0,50416.0,14135.0,40049.0,31069.0,14953.0,9436.0,7786.0,3804.0,9520.0,57741.0,8085.0,4168.0,31081
4.0,2016,143656.0,3473.0,41364.0,2404.0,,3716.0,3433.0,,1245.0,388.0,,19191.019999999997,,,31083
4.0,2016,54465.0,897.0,60719.0,,,,,,,,,20526.019999999997,159.01,,31085
4.0,2016,110992.0,2825.0,39289.0,7521.0,12421.0,2776.0,1994.0,,66.0,,,309.02,748.0,252.01,31087
4.0,2016,576976.0,10250.0,56290.0,18993.0,10942.0,24262.0,104702.0,2201.0,5472.0,4836.0,12918.0,59610.01,25900.0,6896.0,31089
4.0,2016,34553.0,708.0,48804.0,,,,902.0,,,51.0,,7317.01,,,31091
4.0,2016,288198.0,6429.0,44828.0,5854.0,2415.0,6438.0,6392.0,364.0,2207.0,,5207.0,49273.020000000004,5026.0,,31093
4.0,2016,357228.0,7177.0,49774.0,16633.0,34115.0,12083.0,15155.0,4017.0,2969.0,3857.0,7389.0,49533.020000000004,7329.0,,31095
4.0,2016,200983.0,5171.0,38867.0,7365.0,,2572.0,4434.0,,,,,32010.019999999997,,987.0,31097
4.0,2016,499423.0,6552.0,76225.0,8376.0,157664.0,22961.0,9371.0,4464.0,2183.0,,5631.0,71665.01,,7754.0,31099
4.0,2016,362330.0,8018.0,45190.0,15848.0,12378.0,15821.0,20876.0,1930.0,6492.0,,9123.0,39063.020000000004,11491.0,11053.0,31101
4.0,2016,55964.0,791.0,70751.0,,,764.0,,,157.0,,,26428.019999999997,148.01,,31103
4.0,2016,161311.0,3679.0,43846.0,3640.0,8993.0,,5174.0,,1446.0,,3261.0,15829.01,,,31105
4.0,2016,380277.0,8571.0,44368.0,11782.0,9114.0,11709.0,11875.0,,,3811.0,,61987.01,8562.0,,31107
4.0,2016,14083643.0,309637.0,45484.0,626708.0,862815.0,302682.0,679461.0,264869.0,807646.0,347367.0,453640.0,60335.020000000004,1051678.0,414719.0,31109
4.0,2016,1675101.0,35550.0,47120.0,57844.0,44346.0,38163.0,85578.0,9874.0,31367.0,12537.0,48104.0,136790.02000000002,51303.0,54038.0,31111
4.0,2016,36785.0,772.0,47649.0,,,,957.0,,,,,5853.01,408.0,53.01,31113
4.0,2016,35040.0,591.0,59289.0,90.0,313.0,,,0.0,,,,11661.02,52.01,,31115
4.0,2016,26301.0,493.0,53349.0,71.0,,,,,,,,10083.02,,,31117
4.0,2016,1599237.0,35015.0,45673.0,71465.0,199411.0,107588.0,106434.0,11456.0,40339.0,30005.0,47750.0,94744.01999999999,96176.0,33382.0,31119
4.0,2016,417650.0,7828.0,53353.0,80206.0,26856.0,14634.0,8565.0,1473.0,2493.0,,5155.0,55800.020000000004,9698.0,3547.0,31121
4.0,2016,261051.0,4787.0,54533.0,5837.0,9751.0,9916.0,6155.0,,1098.0,,2767.0,71741.01999999999,6881.0,,31123
4.0,2016,155480.0,3576.0,43479.0,,,3913.0,2721.0,211.0,856.0,,2936.0,17810.019999999997,3468.0,974.0,31125
4.0,2016,328882.0,6971.0,47179.0,6483.0,15204.0,4333.0,7009.0,,7301.0,1185.0,6114.0,30526.01,,4721.0,31127
4.0,2016,184938.0,4265.0,43362.0,3664.0,,7169.0,6358.0,,2066.0,994.0,,22921.01,4992.0,1560.0,31129
4.0,2016,720385.0,16081.0,44797.0,25800.0,80624.0,12033.0,26648.0,4156.0,,3930.0,16690.0,45157.0,15398.0,18919.0,31131
4.0,2016,122229.0,2652.0,46089.0,,9154.0,,2328.0,0.0,408.0,,2457.0,25408.019999999997,,315.01,31133
4.0,2016,145002.0,2898.0,50035.0,10971.0,4892.0,14165.0,3419.0,,,,,26271.019999999997,,437.0,31135
4.0,2016,551817.0,9266.0,59553.0,,,29791.0,21664.0,953.0,8090.0,,10150.0,167146.02000000002,16995.0,7262.0,31137
4.0,2016,393741.0,7159.0,54999.0,14417.0,62572.0,,7733.0,2588.0,,10210.0,6689.0,44030.01,,,31139
4.0,2016,1501482.0,32861.0,45692.0,74225.0,378310.0,45520.0,74160.0,3928.0,31090.0,24083.0,41941.0,166470.0,56913.0,28590.0,31141
4.0,2016,257385.0,5203.0,49469.0,5153.0,1688.0,,6684.0,,1303.0,,,55607.020000000004,,,31143
4.0,2016,471081.0,10722.0,43936.0,16933.0,24568.0,20867.0,29013.0,3102.0,7801.0,,14911.0,23535.01,18064.0,11826.0,31145
4.0,2016,369476.0,8060.0,45841.0,9692.0,19274.0,8798.0,9826.0,2622.0,3406.0,,7688.0,42954.020000000004,6357.0,3872.0,31147
4.0,2016,89603.0,1390.0,64463.0,,,4239.0,1293.0,,,59.0,1218.0,31926.01,236.01,,31149
4.0,2016,594525.0,14331.0,41485.0,9469.0,187351.0,12511.0,20085.0,837.0,,7662.0,12139.0,48104.020000000004,12289.0,5087.0,31151
4.0,2016,8223201.0,179023.0,45934.0,426013.0,206261.0,,283992.0,87160.0,332439.0,173487.0,179197.0,17329.010000000002,436644.0,151477.0,31153
4.0,2016,991421.0,21038.0,47125.0,39611.0,23729.0,18904.0,22406.0,1265.0,20717.0,,17410.0,85482.01999999999,19762.0,8020.0,31155
4.0,2016,1555445.0,36422.0,42706.0,93698.0,61130.0,66012.0,79808.0,15235.0,29559.0,51301.0,38244.0,74450.01999999999,56628.0,44318.0,31157
4.0,2016,794870.0,17284.0,45989.0,35156.0,74056.0,22379.0,20226.0,1873.0,10199.0,6078.0,18985.0,69051.0,21020.0,8209.0,31159
4.0,2016,255131.0,5234.0,48745.0,2938.0,10931.0,7605.0,11065.0,953.0,1467.0,324.0,5342.0,45452.020000000004,,,31161
4.0,2016,120174.0,3054.0,39350.0,2145.0,2971.0,5292.0,4812.0,,531.0,284.0,,10148.01,2133.0,,31163
4.0,2016,78133.0,1242.0,62909.0,228.0,869.0,,699.0,,,,,42965.020000000004,139.01,,31165
4.0,2016,281598.0,5944.0,47375.0,,,5218.0,1371.0,,,410.0,4540.0,49719.020000000004,3475.0,,31167
4.0,2016,272324.0,5101.0,53386.0,6978.0,30529.0,17749.0,5696.0,642.0,1183.0,528.0,5707.0,48394.01,,,31169
4.0,2016,39971.0,716.0,55825.0,,,97.0,,0.0,,,,8713.02,,410.01,31171
4.0,2016,352414.0,7127.0,49448.0,4324.0,19647.0,13093.0,13314.0,1668.0,,7467.0,4296.0,93348.01,5874.0,,31173
4.0,2016,179971.0,4184.0,43014.0,6681.0,5992.0,8981.0,9119.0,,,,5202.0,21510.019999999997,,867.01,31175
4.0,2016,1039738.0,20603.0,50465.0,59461.0,114427.0,,57153.0,17460.0,12606.0,23052.0,19178.0,36729.020000000004,26186.0,8782.0,31177
4.0,2016,403948.0,9365.0,43134.0,3579.0,40522.0,13320.0,12163.0,1463.0,4046.0,,5836.0,65692.01999999999,19944.0,5288.0,31179
4.0,2016,169121.0,3603.0,46939.0,,,6674.0,3236.0,3802.0,,1365.0,2960.0,40906.020000000004,,,31181
4.0,2016,88417.0,776.0,113939.0,,,1582.0,,0.0,82.0,,,64635.01,147.01,221.01,31183
4.0,2016,675131.0,13794.0,48944.0,25055.0,58220.0,37885.0,27177.0,4028.0,16130.0,15465.0,20810.0,58514.020000000004,30017.0,17634.0,31185
8.0,2016,128089633.0,2940058.0,43567.0,6184511.0,3067930.0,3063581.0,5999678.0,1534583.0,6043297.0,4040785.0,2990096.0,1678857.0,3976046.0,16344853.0,32000
8.0,2016,913968.0,24198.0,37770.0,54288.0,37454.0,13187.0,32731.0,4184.0,17472.0,22512.0,16918.0,7351.01,11360.0,28560.0,32001
8.0,2016,91150359.0,2155664.0,42284.0,3818897.0,1505213.0,2045822.0,4547854.0,1233038.0,4190897.0,3085373.0,2207201.0,33298.0,3693206.0,14219236.0,32003
8.0,2016,3145049.0,48020.0,65495.0,189126.0,128958.0,55187.0,66626.0,23685.0,97088.0,42791.0,52003.0,-1562.98,77706.0,263496.0,32005
8.0,2016,2392716.0,52168.0,45866.0,241713.0,11933.0,105801.0,101985.0,9267.0,35314.0,22761.0,54363.0,262217.0,31195.0,193181.0,32007
8.0,2016,33296.0,790.0,42147.0,,,,,,,169.0,,-5076.98,,,32009
8.0,2016,65482.0,1917.0,34159.0,,165.0,,1208.0,0.0,,,,161.01999999999998,,704.0,32011
8.0,2016,739086.0,16842.0,43884.0,32427.0,16035.0,11167.0,32381.0,3454.0,,11746.0,17703.0,226507.01,5849.0,29664.0,32013
8.0,2016,303714.0,5702.0,53264.0,,,,7276.0,,,,6481.0,231002.01,,,32015
8.0,2016,150121.0,5055.0,29698.0,,,,4241.0,,16671.0,,,220.01,1799.0,,32017
8.0,2016,1787910.0,53179.0,33621.0,74380.0,139313.0,14960.0,41805.0,5736.0,27031.0,18259.0,29890.0,34061.0,15796.0,38917.0,32019
8.0,2016,180158.0,4449.0,40494.0,,,,,,1001.0,,1721.0,-1290.98,,,32021
8.0,2016,1549949.0,43423.0,35694.0,39338.0,11382.0,5515.0,54879.0,7614.0,143925.0,60064.0,25222.0,147923.0,11378.0,63761.0,32023
8.0,2016,201808.0,6560.0,30763.0,,,,4946.0,,748.0,,2407.0,66364.01,575.0,,32027
8.0,2016,174474.0,4051.0,43069.0,60641.0,115641.0,7195.0,,9483.0,6569.0,8238.0,5861.0,,,5327.0,32029
8.0,2016,22549907.0,453616.0,49711.0,1584481.0,916782.0,746635.0,953396.0,172533.0,1376432.0,677429.0,498727.0,35770.0,68802.0,1364977.0,32031
8.0,2016,400216.0,9682.0,41336.0,4904.0,1022.0,,9973.0,1093.0,,2205.0,5606.0,110328.01,3871.0,15068.0,32033
8.0,2016,2351420.0,54742.0,42955.0,66899.0,177355.0,50287.0,132674.0,61716.0,117748.0,46072.0,62985.0,1910.02,51504.0,105050.0,32510
1.0,2016,74687026.0,1334795.0,55954.0,3677292.0,5812412.0,3115676.0,4117417.0,1442671.0,4692543.0,2154451.0,1976262.0,216185.0,4529755.0,2288757.0,33000
1.0,2016,3369031.0,60779.0,55431.0,213629.0,161442.0,84009.0,199344.0,18625.0,112714.0,51535.0,89985.0,10751.0,74388.0,133135.0,33001
1.0,2016,2528186.0,47289.0,53462.0,166409.0,52335.0,38753.0,139627.0,21990.0,112472.0,52628.0,62710.0,2703.0200000000004,82831.0,170710.0,33003
1.0,2016,3662106.0,75774.0,48329.0,214111.0,322952.0,138225.0,230285.0,31069.0,109533.0,69661.0,102358.0,18737.0,153516.0,83062.0,33005
1.0,2016,1306408.0,32039.0,40776.0,46209.0,35462.0,15230.0,61696.0,6536.0,12703.0,8957.0,21712.0,18718.0,27884.0,68801.0,33007
1.0,2016,4998660.0,88888.0,56235.0,202389.0,379530.0,110892.0,276188.0,76699.0,364853.0,73520.0,110684.0,35513.0,186053.0,212057.0,33009
1.0,2016,23051271.0,407761.0,56531.0,1106082.0,2448479.0,1173649.0,1353187.0,710628.0,1936720.0,741675.0,617075.0,16588.0,1921160.0,560344.0,33011
1.0,2016,7928207.0,148582.0,53359.0,426556.0,454538.0,409165.0,448478.0,48477.0,448946.0,163371.0,278679.0,39538.0,521293.0,176441.0,33013
1.0,2016,19831289.0,303251.0,65396.0,979828.0,1309353.0,970788.0,1030977.0,440032.0,1348509.0,813765.0,474248.0,38923.0,1001178.0,739103.0,33015
1.0,2016,5954360.0,127428.0,46727.0,227046.0,402512.0,139605.0,287145.0,82432.0,189194.0,133672.0,176893.0,5074.02,515553.0,119091.0,33017
1.0,2016,2057508.0,43004.0,47845.0,95033.0,245809.0,35360.0,90490.0,6183.0,56899.0,45667.0,41918.0,2227.0200000000004,45899.0,26013.0,33019
2.0,2016,549835795.0,8944469.0,61472.0,19909488.0,27822640.0,25205570.0,22004438.0,9900466.0,45046371.0,16576974.0,11935331.0,2452846.0,36571400.0,13466558.0,34000
2.0,2016,11992306.0,270991.0,44254.0,607283.0,,240918.0,693791.0,60391.0,490377.0,223085.0,307737.0,47205.020000000004,374681.0,1567407.0,34001
2.0,2016,72490501.0,939151.0,77187.0,2412395.0,3078564.0,4471764.0,3272512.0,1364339.0,5636646.0,2031324.0,1479331.0,8536.02,3415366.0,1646127.0,34003
2.0,2016,25524835.0,449284.0,56812.0,913550.0,1456270.0,1088850.0,1391102.0,398689.0,1632912.0,904882.0,506119.0,20578.019999999997,2004284.0,451684.0,34005
2.0,2016,25197180.0,510150.0,49392.0,918251.0,1115834.0,754360.0,1147926.0,193336.0,1394780.0,848763.0,560834.0,33222.0,809779.0,588487.0,34007
2.0,2016,5180917.0,94430.0,54865.0,302864.0,,48157.0,265352.0,13791.0,119266.0,80246.0,109102.0,49652.01,195185.0,390708.0,34009
2.0,2016,5746384.0,153797.0,37363.0,278194.0,606800.0,256448.0,314526.0,35245.0,76410.0,90115.0,121241.0,128372.0,124576.0,86586.0,34011
2.0,2016,48521777.0,796914.0,60887.0,1194449.0,1571323.0,1588555.0,1091463.0,654236.0,3881455.0,1034055.0,1142531.0,60189.0,4408145.0,1004419.0,34013
2.0,2016,14618207.0,292330.0,50006.0,696925.0,722561.0,679182.0,838336.0,87827.0,363502.0,329213.0,298753.0,49613.020000000004,269581.0,285062.0,34015
2.0,2016,37957299.0,677983.0,55986.0,774834.0,643385.0,,1395550.0,1200966.0,2578127.0,2009548.0,704210.0,,8048542.0,912798.0,34017
2.0,2016,10237035.0,124676.0,82109.0,516690.0,205720.0,303853.0,368325.0,101769.0,695459.0,141245.0,183814.0,33737.0,552701.0,151579.0,34019
2.0,2016,23462248.0,371023.0,63237.0,626423.0,1211666.0,806653.0,849942.0,524121.0,3783809.0,717465.0,600294.0,3483.0200000000004,2394307.0,470053.0,34021
2.0,2016,46858965.0,837073.0,55980.0,1725845.0,3220217.0,3618707.0,1932664.0,1142643.0,5734276.0,2057826.0,1287855.0,1083945.0,3004073.0,805446.0,34023
2.0,2016,44583239.0,625846.0,71237.0,2162639.0,828329.0,1035149.0,1659132.0,930793.0,2863494.0,829579.0,924547.0,43172.0,1812362.0,1045349.0,34025
2.0,2016,44392211.0,498423.0,89065.0,1453673.0,2924015.0,3373605.0,1635944.0,935134.0,6671160.0,1749658.0,884498.0,11073.02,3858725.0,1671878.0,34027
2.0,2016,28092185.0,592497.0,47413.0,1208232.0,397070.0,341578.0,1264711.0,123389.0,860473.0,489070.0,605305.0,166213.0,682529.0,627881.0,34029
2.0,2016,24151483.0,507945.0,47547.0,1091051.0,2027612.0,846076.0,1117694.0,133069.0,879310.0,559482.0,573554.0,31090.010000000002,828483.0,351197.0,34031
2.0,2016,2866461.0,63436.0,45187.0,,226684.0,,78618.0,3561.0,82209.0,,44835.0,22383.01,42200.0,32711.0,34033
2.0,2016,30127201.0,333751.0,90268.0,943313.0,4356378.0,2356456.0,1062930.0,1334950.0,3548074.0,1379692.0,466460.0,67053.0,1949093.0,534146.0,34035
2.0,2016,8007299.0,142522.0,56183.0,331114.0,182337.0,127054.0,246563.0,32598.0,227422.0,85999.0,152003.0,14864.0,122828.0,136567.0,34037
2.0,2016,34342192.0,555630.0,61808.0,1422691.0,2536462.0,1656048.0,1147429.0,614061.0,3385377.0,897231.0,861511.0,1279.02,1601896.0,620762.0,34039
2.0,2016,5485870.0,106617.0,51454.0,,303084.0,,229928.0,15558.0,141833.0,,120797.0,18932.010000000002,72064.0,85711.0,34041
6.0,2016,80064958.0,2081015.0,38474.0,3171207.0,1551914.0,1491000.0,3624742.0,891305.0,5648032.0,1898778.0,1813185.0,3299191.0,2641811.0,2642204.0,35000
6.0,2016,27780961.0,676953.0,41038.0,1374865.0,859333.0,809093.0,1444463.0,626429.0,3098643.0,881070.0,721546.0,53414.0,1441925.0,1002795.0,35001
6.0,2016,114653.0,3508.0,32683.0,1957.0,686.0,,,,,,,2119.0200000000004,,,35003
6.0,2016,2357212.0,65282.0,36108.0,52418.0,53352.0,50226.0,129955.0,12647.0,51891.0,27782.0,41654.0,277060.0,59625.0,67442.0,35005
6.0,2016,739919.0,27487.0,26919.0,8424.0,4226.0,12653.0,30285.0,,,24383.0,,-173.98000000000002,7948.0,12920.0,35006
6.0,2016,454548.0,12253.0,37097.0,15828.0,5086.0,3682.0,25135.0,857.0,7279.0,3461.0,17918.0,13253.01,9962.0,34634.0,35007
6.0,2016,2113493.0,50280.0,42034.0,54051.0,41208.0,24827.0,82602.0,14585.0,35702.0,18299.0,41064.0,192099.02000000002,42536.0,38439.0,35009
6.0,2016,72202.0,1793.0,40269.0,,,,3498.0,,,312.0,,7042.01,,,35011
6.0,2016,7037142.0,214207.0,32852.0,284919.0,151024.0,79920.0,274306.0,33088.0,312385.0,142798.0,138572.0,203609.0,204620.0,321730.0,35013
6.0,2016,2770237.0,57621.0,48077.0,168122.0,103393.0,55790.0,111423.0,10473.0,68049.0,129058.0,50005.0,777831.0,76154.0,67051.0,35015
6.0,2016,1019994.0,28280.0,36068.0,21362.0,3522.0,4976.0,34328.0,6084.0,,6725.0,16463.0,3576.0200000000004,14333.0,16318.0,35017
6.0,2016,140560.0,4376.0,32121.0,1487.0,,,8837.0,,,,1569.0,2076.0200000000004,,9955.01,35019
6.0,2016,28409.0,665.0,42720.0,,,,,0.0,,,,4701.01,,,35021
6.0,2016,154145.0,4302.0,35831.0,,,477.0,6650.0,,,,,9246.01,144.01,,35023
6.0,2016,2327562.0,69749.0,33371.0,248201.0,-357491.0,85527.0,137858.0,14093.0,54580.0,53918.0,89062.0,684471.01,106230.0,75660.01,35025
6.0,2016,806929.0,19429.0,41532.0,26148.0,1975.0,2443.0,39965.0,3364.0,,8598.0,19641.0,2241.0200000000004,19804.0,48359.0,35027
6.0,2016,1188521.0,18147.0,65494.0,18256.0,,,19707.0,3286.0,,96572.0,15672.0,,34600.0,12633.0,35028
6.0,2016,751860.0,24450.0,30751.0,25534.0,42538.0,6122.0,35456.0,,7794.0,,,47300.0,9805.0,14423.0,35029
