GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
35023,"Hidalgo, NM",6,2016,154145,4302,35831,100188,11757,6452,5305,-15875,72556,27520,54069,64965,22244,16939,12979,3970,9009,5823,94365,40501,(D),165,75,(D),3423,2227,(L),1205,1276,(D),469,(D),1190,(D),(L),0,0,(L),(L),(L),0,(L),(L),(L),(L),0,(D),(D),0,0,0,0,0,0,0,0,0,(D),477,6650,1111,0,(L),(D),(D),(L),3334,(L),(L),607,(D),(D),5342,(L),782,(L),(D),117,(L),(L),(D),147,(L),(D),0,(D),(L),(NA),(D),(L),(L),(D),0,(D),(L),111,(L),144,86,52,(L),(D),0,(D),(D),(L),(D),(D),(D),0,(D),1122,(D),(D),(D),(L),(D),(D),2770,(D),199,(D),(D),404,53864,34822,337,18705,4228,14477
35025,"Lea, NM",6,2016,2327562,69749,33371,1816698,246979,139331,107648,-95575,1474144,301546,551872,1412387,345765,238117,58546,44402,14144,60078,1756620,1507809,(D),195,88,(D),624393,(D),(D),370354,44627,248201,33858,108693,105650,-357491,-447342,(D),(D),(L),2838,6678,313,(L),(L),(L),(D),2096,89851,6642,(L),(L),(D),(L),(L),-482,1866,(D),(D),-13743,85527,137858,32415,2324,3117,12980,27400,7598,6090,5016,1181,23867,12606,3264,170505,(D),1234,1903,139342,4616,17094,133,2182,2444,(D),14093,(D),(D),1652,(NA),8296,(D),(D),49814,0,14241,(D),(D),99,56416,(D),31592,(D),54580,11534,53918,43563,10355,8354,135108,46566,(D),(D),16591,(D),(D),(D),1717,75660,21041,54619,89062,45004,23742,17707,2609,248811,7583,5423,235805,17548,218257
35027,"Lincoln, NM",6,2016,806929,19429,41532,334040,44375,26330,18045,27445,317110,255936,233883,218583,59454,41409,56003,-678,56681,2241,331799,258435,(D),(D),126,(D),(D),10004,(L),(D),6814,26148,9540,844,15764,1975,1714,0,686,(D),(L),(L),0,(L),(D),(L),(L),(D),261,(D),(L),0,(D),(L),(L),(L),(D),(L),(L),(L),2443,39965,7157,1099,1146,3031,4923,2050,4022,3674,186,10070,1553,1054,3852,(D),1251,(L),1703,(D),(L),(L),(D),(D),(D),3364,(D),(D),931,(NA),1193,(D),216,8616,0,5503,566,2506,(L),11188,8174,2788,226,(D),(D),8598,6012,2586,791,45022,13426,(D),(D),4693,18044,2363,526,15155,30315,7317,22998,19641,5972,5925,6367,1377,73364,7955,1537,63872,12457,51415
35028,"Los Alamos, NM",6,2016,1188521,18147,65494,1650709,212628,101649,110979,-558497,879584,224422,84515,1365161,240192,129213,45356,0,45356,0,1650709,1524348,(L),(L),(L),(L),(D),5111,(L),(D),(L),18256,8528,(D),(D),(D),2665,(L),(D),(L),1870,(L),(D),(L),(L),(D),(L),(L),(D),(D),(D),(L),(L),(L),(L),0,(D),(L),(D),(L),(D),19707,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),909,(D),(D),(L),0,(L),(D),(L),(L),(L),(D),(L),(L),3286,(D),(D),(D),(NA),(D),(D),(D),21409,0,19604,(D),(D),-164,13191,(D),(D),389,(D),(D),96572,(D),(D),3405,59357,35774,(D),(D),3658,2478,(D),(D),1546,10155,1668,8487,15672,4065,2858,8325,424,126361,29625,1902,94834,(D),(D)
35029,"Luna, NM",6,2016,751860,24450,30751,433514,56711,30897,25814,-26495,350308,111169,290383,289817,92637,66823,51060,19622,31438,27247,406267,254258,17509,772,352,16385,2544,(D),336,(D),6567,25534,10876,(D),(D),42538,13494,(D),(L),(D),(L),(L),0,(D),(D),(L),(D),0,29044,24607,(D),0,0,(L),(L),(L),(D),(L),(D),(L),6122,35456,4614,0,295,5532,5172,(D),4457,(D),(D),11065,1983,(D),17060,(D),3907,151,7592,1697,(D),(L),(D),(D),(D),(D),(L),(L),(D),(NA),(D),(L),(L),5887,0,4620,(D),(D),(L),3918,(D),(D),80,7794,(D),(D),2786,(D),(D),(D),29086,(D),1932,5297,1068,(D),0,(D),13355,3855,9500,(D),4272,3419,5070,(D),152009,61645,1904,88460,20025,68435
35031,"McKinley, NM",6,2016,1924594,74923,25688,1098565,136106,71080,65026,-13798,948661,273690,702243,760690,256242,191216,81633,-9307,90940,-7876,1106441,603853,(D),108,(L),(D),(D),(D),(D),(D),18423,38315,17188,(D),(D),36111,9416,(L),544,(L),(D),506,(D),(L),(L),(L),88,6806,26695,(D),(L),(L),(L),(D),(D),(D),(D),(D),55,(L),41904,117358,30948,1413,1995,7359,20628,4018,8564,6228,439,23394,8547,3825,34151,(L),(D),(L),9150,2534,(D),(L),607,1958,0,7929,(D),(D),1826,(NA),2074,(L),(D),19705,0,16170,(L),3483,(L),17594,11433,5793,368,15590,911,12231,9020,3211,6146,136173,48797,(D),(D),38884,703,(D),(D),513,59365,12452,46913,38523,11598,9044,17066,815,502588,232451,5906,264231,36872,227359
35033,"Mora, NM",6,2016,182057,4504,40421,69808,7738,5699,2039,25494,87564,27885,66608,25088,8854,6815,35866,515,35351,2191,67617,52814,(D),(D),(L),(D),(D),7431,(D),4020,(D),(D),(D),(D),799,(D),-290,259,-544,0,0,0,0,(L),(L),(L),(L),0,(D),401,(L),(D),(L),92,(L),252,255,270,297,222,(D),7673,(D),0,65,(D),(D),263,863,537,(L),(D),1327,(D),(D),(L),(L),64,(D),63,(L),(L),(L),(D),(L),(D),966,170,291,(NA),(D),(D),131,2553,0,(D),(D),1533,173,639,383,230,(L),190,(D),1043,(D),(D),1019,(D),(D),(L),(L),(D),(D),(L),(D),(D),(D),(D),(D),1735,(D),(D),(D),0,14803,2584,359,11860,1958,9902
35035,"Otero, NM",6,2016,2268842,65410,34686,1320444,163025,78936,84089,59304,1216723,471369,580750,938190,308357,224268,73897,-496,74393,3795,1316649,592475,3086,(D),(L),(D),4512,1067,(D),(D),11129,70712,18018,9154,43540,3375,2470,(D),(D),(L),(D),(D),57,(D),(L),(L),(L),(D),905,(D),0,0,(D),(D),0,(L),393,(L),(D),(L),11256,78236,17964,1270,1972,9670,11080,2779,6131,1531,558,18941,4409,1931,23249,58,3424,184,7318,(D),61,(L),6378,2895,(D),12519,(D),(D),(D),(NA),9579,647,(L),21314,0,16400,307,4540,67,10047,6979,(D),(D),43897,1419,72031,69571,2460,3900,146860,68114,(D),(D),16496,1603,(D),(D),768,36275,5600,30675,37055,14106,7126,14579,1244,724174,149309,352005,222860,41863,180997
35037,"Quay, NM",6,2016,301669,8365,36063,140270,19018,11171,7847,-664,120588,54076,127005,99719,28785,20938,11766,-2407,14173,293,139977,95069,(D),69,(L),(D),(D),586,(L),(D),5165,6872,569,4269,2034,(D),208,0,(D),(L),(L),(L),0,(L),(L),(L),(L),(D),(D),(D),(L),0,(L),(L),(L),0,0,0,0,0,1173,10577,1437,(D),253,731,(D),(D),4125,(D),(L),1123,(D),(D),9105,(L),4638,(L),2491,(D),(L),(L),(D),1513,(L),381,(D),(D),(L),(NA),(D),(L),(L),5960,0,3996,(L),1958,(L),898,732,149,(L),3315,(D),(D),1744,(D),109,17588,3474,(D),(D),2273,236,82,0,154,13502,4705,8797,13728,2421,886,2035,8386,44908,1912,664,42332,15984,26348
35039,"Rio Arriba, NM",6,2016,1306864,40040,32639,495933,66944,38226,28718,225473,654462,183538,468864,361149,106294,77576,28490,-5208,33698,422,495511,268272,2864,(D),(L),(D),903,(D),(D),(D),9445,20172,8578,1891,9703,5250,3706,(D),2621,(L),(D),120,104,(L),(L),(L),333,108,1544,(D),1144,(D),(D),0,0,(L),(L),(L),(L),(L),3581,35243,4852,(D),(D),6156,2841,3204,4573,(D),(D),(D),508,162,8472,(L),310,(L),2217,4335,(L),(D),(D),0,0,2505,(D),(D),0,(NA),(D),0,707,7879,0,4942,968,1936,(L),3470,2305,1075,90,13633,2575,17915,(D),(D),3878,84315,(D),(D),12387,12280,3647,2254,(L),1383,23259,5805,17454,19266,2453,3447,11720,1646,227239,24984,3155,199100,33250,165850
35041,"Roosevelt, NM",6,2016,689927,19082,36156,340388,36451,19282,17169,93878,397815,106016,186096,217950,66591,49422,55847,30913,24934,52794,287594,167463,(D),297,135,(D),(D),870,(D),(D),6024,14791,4975,315,9501,22708,1333,(D),(D),(L),(L),(D),0,(L),(L),(L),(L),(D),21375,19059,(D),0,0,(L),(L),(L),(D),(L),(D),(L),4027,21375,6116,734,(D),603,2540,(D),(D),(D),(D),(D),1085,(D),27426,(L),4976,157,21129,918,52,(L),50,84,0,3011,(D),(D),(D),(NA),(D),(L),(L),6517,0,4476,(L),2021,(L),2124,(D),(D),(L),4973,0,4881,(D),(D),280,18584,9785,(L),4369,4419,846,(D),(D),(D),10656,753,9903,11234,3875,3461,(D),(D),120131,2674,1433,116024,50890,65134
35043,"Sandoval, NM",6,2016,5493079,142025,38677,1932348,253142,142985,110157,1901520,3580726,793161,1119192,1363222,334544,224387,234582,-249,234831,2253,1930095,1495539,(D),151,69,(D),15531,6023,5584,3924,5373,130431,34674,7774,87983,387267,376716,(D),5640,(L),9313,(D),(D),(D),(D),8960,576,(D),10551,(D),593,(D),(L),198,(L),(D),3212,(D),2488,(D),54516,130690,27911,1007,1513,9665,19239,10194,7949,3076,908,29409,5828,13991,29898,(D),(L),294,13952,1075,(D),(L),4793,1270,(D),28502,1504,3545,(D),(NA),(D),(D),588,31752,0,15928,(D),10559,(D),35939,26938,8335,666,101341,(D),170292,161716,8576,12052,169101,90288,(D),(D),29322,13689,8411,(L),5263,87911,17372,70539,87876,26384,22948,31000,7544,434556,31020,11255,392281,22870,369411
35045,"San Juan, NM",6,2016,4373762,115079,38007,3047197,372124,192739,179385,41797,2716870,626218,1030674,2264980,604448,425063,177769,-16826,194595,581,3046616,2353531,(D),67,(L),(D),584860,(D),(D),212280,125840,222501,31595,98919,91987,60432,53000,(D),3694,(L),21913,13126,969,(D),314,(L),1688,4131,7432,1624,1392,(D),(D),56,(L),0,1338,(D),(D),1154,107970,261871,62464,6741,9685,20131,24447,8564,64363,7591,3049,42595,9920,2321,90528,(D),3539,273,75590,1501,1991,(L),1514,(D),(D),(D),(D),(D),3211,(NA),4194,(D),(D),56567,0,32682,2536,21202,147,52038,24688,26329,1021,68644,16048,46585,30804,15781,14226,418465,172359,(D),(D),36964,13579,(D),(D),11472,97344,12663,84681,100491,49122,22364,25661,3344,693085,144697,9415,538973,30926,508047
35047,"San Miguel, NM",6,2016,917812,27760,33062,396940,52268,29474,22794,10975,355647,157687,404478,280153,96576,73782,20211,-1078,21289,3635,393305,193422,661,(D),(L),(D),1003,248,(D),(D),2095,14305,(D),(D),8275,2999,1832,(D),(D),(L),(L),(L),0,(L),(L),(L),(D),(D),1167,(D),(D),0,0,(D),0,0,(D),(L),(L),(L),1505,26805,1589,(D),457,1959,(D),2359,4118,459,721,9778,710,1994,9961,(L),0,(L),602,(D),(L),(L),(D),(D),(L),2498,(D),(D),191,(NA),1218,(D),(L),12620,0,10878,(L),(D),(D),1860,1345,528,(L),8098,305,1194,(D),(D),(D),(D),36274,(D),(D),17956,(D),(D),0,(D),(D),(D),13936,11898,2839,2473,6236,350,199883,10570,2107,187206,123106,64100
35049,"Santa Fe, NM",6,2016,7649744,148651,51461,4077225,499659,275346,224313,375880,3953446,2361501,1334797,2893395,733762,509449,450068,-8922,458990,-4079,4081304,2922097,3249,(D),94,(D),15812,9627,4468,1717,14786,209182,71039,14978,123165,49691,25663,2117,2220,(L),5533,1242,1884,(D),(D),(L),1779,7973,24028,9189,5835,(D),(D),1016,(D),(D),1646,82,4659,68,83809,371709,70865,12291,6757,23890,71154,20731,8597,30273,6130,51398,62498,7125,35479,(D),(D),176,8459,4374,58,(D),6466,13823,427,73849,38081,11943,3762,(NA),17554,385,2124,236596,0,61758,156259,(D),(D),16921,27046,(D),(D),384735,21433,105101,101552,3549,103334,594620,314259,(D),(D),84319,91257,63708,10666,16883,287405,94744,192661,223129,53524,61201,88103,20301,1159207,96446,12236,1050525,627242,423283
35051,"Sierra, NM",6,2016,415876,11191,37162,166513,23127,13849,9278,-7362,136024,87778,192074,111176,34546,25268,20791,8650,12141,14832,151681,97982,(D),(L),(L),(D),(D),399,(D),217,2636,12849,1291,7595,3963,3902,(D),0,(D),(L),(L),(L),0,(L),(L),(D),(L),0,(D),(D),0,0,0,(L),0,(L),(L),(L),(L),(L),300,12566,1376,(D),(D),(D),2463,(D),942,(D),(L),(D),194,(D),1278,(L),(L),(L),(D),(D),(L),(L),(L),(L),0,711,(D),(L),(D),(NA),(D),(L),(D),3005,0,2148,(D),(D),(L),1153,(D),(D),(L),3816,-66,1737,(D),(D),(D),(D),9889,(D),(D),3136,2177,(L),(D),(D),7962,3158,4804,5224,1161,1303,2585,175,53699,7878,870,44951,19441,25510
35053,"Socorro, NM",6,2016,555220,17027,32608,314555,36444,19704,16740,-2089,276022,88997,190201,215980,71216,54476,27359,12041,15318,21630,292925,141632,(D),102,(L),(D),(D),641,(D),346,(D),4772,(D),(D),2815,8175,(D),(L),(D),(L),(D),(D),(L),(L),0,(D),(D),(D),(D),(D),(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(D),15197,964,(D),(L),1274,(D),(D),1578,(D),(D),(D),(D),(D),5085,(D),(D),(L),826,(D),(L),(L),(D),(D),(L),847,(L),(L),(D),(NA),369,(L),(D),3450,0,2366,(L),1073,(L),1667,(D),(D),(L),26333,(D),(D),(D),57,(D),(D),7809,(D),(D),10554,(L),(L),0,0,14019,3096,10923,7435,1924,1688,3548,275,151293,15796,1787,133710,82674,51036
35055,"Taos, NM",6,2016,1166208,33065,35270,541119,74271,41869,32402,26533,493381,290411,382416,372343,102263,69861,66513,-4478,70991,-2382,543501,424118,809,(D),(L),(D),5551,1107,(D),(D),11559,38880,15816,4472,18592,7544,2512,434,(D),(L),(D),108,(D),(L),(L),(D),502,598,5032,566,(D),(L),(L),(D),(D),(L),(D),(L),(D),(L),9035,50328,5867,752,690,5293,13224,2120,1800,2814,1675,8096,7203,794,4621,(D),(L),58,1996,(D),(L),(D),(D),(D),0,9402,(D),(D),724,(NA),3583,(D),(D),10576,0,6767,(D),3038,(D),12381,8312,3892,177,35018,(D),(D),15571,(D),9833,91342,38427,(D),(D),14199,30265,6627,959,22679,54271,23582,30689,25908,7876,7184,9233,1615,119383,23792,2598,92993,18642,74351
35057,"Torrance, NM",6,2016,446173,15302,29158,179789,23805,14016,9789,53227,209211,62360,174602,124967,36231,26442,18591,-77,18668,6751,173038,119391,(D),(D),(L),(D),(D),1871,(D),1012,(D),6943,(D),(D),2997,8156,5882,(L),(D),(L),(D),(L),0,(D),(L),(D),(L),(D),2274,(D),(D),(L),(L),(L),(D),(L),(L),(L),(L),(D),13459,17060,3591,0,(L),2205,1113,(D),5524,126,(D),(D),2548,593,(D),(L),2051,103,3208,986,(L),(L),561,(D),(L),964,56,(L),(D),(NA),(D),(L),(L),2332,0,1483,(L),825,(L),542,(D),(D),(L),(D),-209,(D),(D),(D),2032,13230,9715,(L),(L),3510,(D),(L),0,(D),(D),(D),4152,6913,2368,(D),(D),250,53647,4921,1171,47555,6137,41418
35059,"Union, NM",6,2016,144016,4183,34429,72485,9415,5278,4137,9254,72324,26820,44872,53217,14481,10344,4787,-4868,9655,-354,72839,55541,(D),(L),(L),(D),1514,504,(D),(D),(D),(D),(D),(D),2780,(D),(D),0,(D),(L),0,0,0,0,0,0,0,0,55,(L),(L),(L),(L),(L),(L),0,0,0,0,0,(D),6430,(D),(D),(D),(D),(D),(D),1344,(D),(D),351,(D),130,(D),(L),189,(L),610,(D),(L),(L),(L),(D),(L),2634,411,(L),(D),(NA),(D),(L),(L),(D),0,(D),(L),(D),(D),(D),(D),(L),-51,(D),0,(D),(D),(L),(D),(D),1733,(D),(D),(D),263,(L),(D),(D),3398,1750,1648,2945,1154,(D),(D),(L),17298,2895,281,14122,2583,11539
35061,"Valencia, NM",6,2016,2370768,75626,31349,745913,110684,62097,48587,641639,1276868,327911,765989,525031,157561,108974,63321,-13574,76895,-4232,750145,521090,(D),59,(L),(D),2755,667,(D),(D),4772,68463,11676,6391,50396,38002,30112,103,17207,(D),4403,(D),65,(L),(L),(L),(D),(D),7890,777,(D),(L),(L),(L),(D),(D),(D),(D),(D),(D),11232,74370,15201,527,1828,10962,9435,5873,3951,732,214,22173,2126,1348,108844,(D),55515,249,11547,(D),82,(L),2954,(D),(D),3428,(L),(D),(L),(NA),(D),(L),(L),15983,0,10698,(L),5189,68,10351,4703,5482,166,22499,5724,12933,9727,3206,4066,72503,44075,132,8468,19828,(D),(D),(D),956,26665,1030,25635,35924,10500,9037,14718,1669,229055,7317,5901,215837,76987,138850
36000,New York state total,2,2016,1176080244,19745289,59563,889637314,94416221,48416166,46000055,-66113310,729107783,241060789,205911672,639447704,154255469,108255414,95934141,146078,95788063,911391,888725923,744098983,461469,134742,29340,297387,634617,114338,421616,98663,6159398,41828651,11743041,4204229,25881381,39001840,23576785,596321,1156169,824546,3685047,3705980,6772054,1214842,1060711,853398,810878,2896839,15425055,3392964,1331574,282269,225741,1049214,107492,1738995,1238124,366961,4305141,1386580,37060607,44286321,5716148,1322550,2181551,2953160,7522819,4833693,1516679,5156266,1121301,4452291,4125673,3384190,21208330,3740399,640440,305244,3423176,6514771,318707,171912,2772898,2173841,1146942,47050043,8682065,7290243,13963937,(NA),7162035,2704245,7247518,126903221,(D),26507890,77222958,22022830,(D),23786369,21340051,2063279,383039,107632827,22935916,29838763,28234462,1604301,25882819,98701437,41432592,32843193,11413807,13011845,15237385,11041683,1147595,3048107,26027864,4654833,21373031,29461106,5084435,9836194,12304822,2235655,144626940,12731608,3014364,128880968,24943534,103937434
36001,"Albany, NY",2,2016,17588013,308846,56948,19341412,2079479,985424,1094055,-6131536,11130397,3228676,3228940,13520631,4597375,3503320,1223406,-1809,1225215,8267,19333145,12844489,(D),950,231,(D),(D),692,(D),591,91930,871067,289979,64951,516137,689531,405323,15207,90225,(D),58857,70967,58830,40861,(D),3754,34063,27674,284208,57128,(D),(L),(D),320,(L),32797,25709,(D),98977,42811,667940,1069639,228506,41441,60221,84396,164256,102706,47605,65171,31067,94550,102798,46922,439049,(D),124324,-275,97885,41983,(D),(D),36242,(D),35410,611482,191517,15961,60559,(NA),199077,131362,13006,1382926,0,234352,150830,997266,478,329789,266196,(D),(D),1895828,401298,500885,466998,33887,668980,2159563,992896,682582,246915,237170,77784,30845,3876,43063,398922,54900,344022,560101,96040,136819,315607,11635,6488656,546183,41551,5900922,4591387,1309535
36003,"Allegany, NY",2,2016,1601606,47077,34021,845116,97430,50751,46679,186649,934335,215666,451605,536487,230343,183664,78286,2854,75432,8406,836710,525236,4415,(D),394,(D),2820,(D),1669,(D),7186,58719,(D),(D),17365,145738,110603,3927,8936,(L),46403,(D),(L),(D),(L),(L),(L),5530,35135,31565,(D),(L),0,0,0,474,(D),(D),(D),(D),9744,44709,6285,792,(D),3002,12448,5555,5238,(D),1295,4648,3393,(D),11983,(D),535,-145,5071,(D),(D),(L),745,98,(L),3525,832,(D),(D),(NA),1081,(L),954,10813,0,5489,(D),(D),(L),3195,2518,665,(L),(D),(D),7035,5787,1248,60131,70083,27817,(D),21055,(D),2808,(D),0,(D),23249,4220,19029,34582,6783,11837,13694,2268,311474,8013,2043,301418,75345,226073
36005,"Bronx, NY",2,2016,48263471,1455720,33154,23486656,2727997,1398128,1329869,5650260,26408919,5560053,16294499,15829104,5097841,3767972,2559711,0,2559711,0,23486656,17042960,(D),547,(D),(D),(D),113,(D),(D),(D),1353069,249758,135735,967576,401329,197074,16238,22228,970,61520,38213,4830,3780,(D),(D),27065,18263,204255,94538,3751,(D),9674,3569,(D),(D),3146,(D),44487,33470,1083552,1423357,134033,24563,59408,81547,374988,237423,53982,100800,28329,118976,131262,78046,(D),(D),3876,-12794,219821,464194,(D),3471,80009,(D),18354,255926,1973,6766,(D),(NA),192841,(D),(D),295584,0,232821,(D),259500,(D),559305,499365,(D),(D),376185,1341,489682,380396,109286,1079777,6196193,1724646,2547824,915651,1008072,492507,344780,117088,30639,501253,-297,501550,1347358,282509,535692,464968,64189,6443696,449087,80055,5914554,478248,5436306
36007,"Broome, NY",2,2016,7839270,195334,40133,5536965,633132,318141,314991,-325658,4578175,1264153,1996942,3745269,1334389,1019398,457307,-1028,458335,1595,5535370,4052381,2105,(D),144,(D),3122,334,2503,285,(D),322497,65277,66097,191123,636593,518050,11199,9388,(L),60421,(D),322471,49601,104,(D),2171,(D),118543,36681,238,(D),5237,(D),0,(D),10014,(D),8747,19414,278380,382348,65018,15281,12506,31719,67954,32311,24543,18976,11681,54931,27396,20032,(D),(D),21164,-368,36749,18359,(D),74,4928,15853,3130,85840,17028,3016,16356,(NA),36276,(D),(D),161992,0,36734,22043,103062,153,112697,84117,(D),(D),268344,65596,176230,164647,11583,17699,943380,342854,(D),118709,(D),24766,13301,2493,8972,186494,16433,170061,200014,40440,69347,84850,5377,1482989,49149,9358,1424482,575544,848938
