GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
55077,"Marquette, WI",3,2016,559870,15067,37159,214435,26780,16132,10648,123486,311141,94655,154074,139736,43038,32390,31661,5587,26074,13992,200443,154486,3722,(D),(L),(D),(L),(L),(L),(L),5253,11217,4374,(D),(D),70719,14277,1543,0,(L),2201,(D),(D),(L),(L),(L),(L),(L),56442,(D),(D),0,0,0,0,(L),(L),(L),(L),1850,4340,10951,1414,(D),(L),548,2200,(D),3459,(D),(D),642,(D),(D),6162,(L),191,(L),4702,(D),(L),(L),(D),(L),(L),2891,(D),(D),(L),(NA),(D),(L),(L),3143,0,1971,(L),1169,(L),297,(D),(D),(L),3276,0,2435,(D),(D),(D),(D),(D),(L),5336,2565,1954,(D),(D),838,5355,1884,3471,10998,3472,2199,(D),(D),45957,3688,1203,41066,5125,35941
55078,"Menominee, WI",3,2001,85584,4521,18930,76485,7634,4076,3558,-19644,49207,15242,21135,49908,19164,15606,7413,0,7413,0,76485,10457,(D),(D),(L),196,0,0,0,0,0,(D),53,(D),(D),492,277,(L),(L),0,(L),276,(L),(L),(L),0,(L),(L),215,(L),0,(L),(L),(L),(L),(L),108,(L),(L),(L),2855,(D),(L),(L),(L),(D),(D),(L),736,(L),(L),(L),(L),(L),(D),0,0,(L),(D),85,(L),89,117,(L),0,161,94,(L),(L),(L),(L),(L),(L),(D),0,(D),(L),(L),0,(D),55,(D),(L),(L),0,(D),(D),(L),(D),621,470,(L),(L),140,234,344,(L),-112,(D),(L),(D),1122,(D),56,(D),0,66028,495,209,65324,(D),(D)
55078,"Menominee, WI",3,2002,87232,4539,19218,79544,7784,4177,3607,-21660,50100,13820,23312,50403,20681,17074,8460,0,8460,0,79544,11322,(D),(D),0,184,0,0,0,0,0,(D),60,0,(D),571,320,(L),(L),0,(L),313,(L),(L),(L),0,(L),(L),251,54,(L),0,0,(L),(L),(L),113,(L),(L),(L),3577,(D),(L),(L),(L),(D),(D),(L),696,(L),(L),(L),(L),(L),(D),(L),(L),(L),(D),94,(L),79,122,(L),0,191,100,(L),(L),(L),(L),58,(L),(D),0,(D),(L),(L),0,(D),56,(D),(L),(L),0,(D),(D),(L),(D),679,515,(L),(L),152,313,443,(L),-132,(D),(L),(D),1284,(D),78,(D),0,68222,557,276,67389,(D),(D)
55078,"Menominee, WI",3,2003,87564,4478,19554,80689,8012,4268,3744,-24109,48568,14111,24885,52458,22170,18426,6061,0,6061,0,80689,8749,665,234,0,431,0,0,0,0,0,414,(D),(L),(D),444,243,(L),(L),0,(L),222,(L),(L),(L),(L),(L),(L),201,(L),(L),(L),(L),(L),(L),(L),85,(L),51,(L),1731,(D),(L),(L),(L),(D),(D),(L),688,(L),(L),(L),(L),(L),(D),(L),(L),(L),(D),93,(L),(L),(L),(L),(L),141,76,(L),(L),(L),0,(L),(L),(D),0,(D),(L),(L),(L),(D),61,(D),(L),(L),0,(D),(D),(L),(D),278,204,(L),0,70,396,510,(L),-116,(D),(L),(D),1144,(D),(L),(D),0,71940,563,397,70980,(D),(D)
55078,"Menominee, WI",3,2004,84683,4406,19220,83025,8356,4426,3930,-26800,47869,11683,25131,55576,23732,19802,3717,0,3717,0,83025,6344,663,293,(L),374,(L),(L),(L),0,0,401,(D),(L),(D),159,(L),(L),0,(L),(L),(L),(L),(L),(L),(L),(L),(L),115,97,(L),(L),(L),0,(L),0,(L),(L),(L),(L),99,(D),(L),(L),(L),(D),(D),(L),568,(L),(L),0,(L),(L),(D),(L),(L),(L),(D),93,(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(D),0,(D),(L),(L),(L),(D),(L),(D),0,(L),0,(L),(L),(L),(D),(D),(L),(L),(L),(D),371,428,(L),-59,(D),(L),(D),(D),90,99,(D),0,76681,604,408,75669,(D),(D)
55078,"Menominee, WI",3,2005,84293,4353,19364,83569,8469,4501,3968,-28564,46536,10480,27277,55711,25137,21169,2721,0,2721,0,83569,5550,601,335,(L),271,52,(L),(L),(L),0,600,(D),(L),(D),267,69,(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),198,56,0,(L),(L),0,(L),(L),80,(L),(L),(L),(D),832,(L),(L),(L),(D),(D),(L),(D),(L),(L),(L),(L),(L),(D),0,0,0,(D),(L),0,(L),(L),(L),(L),74,(L),(L),(L),(L),(L),(L),(L),(D),0,(D),(L),(D),(L),(D),69,(D),(L),(L),0,50,(L),(L),(D),(D),(L),(L),(L),(D),241,263,(L),(L),(D),(L),(D),(D),110,125,(D),0,78019,517,442,77060,(D),(D)
55078,"Menominee, WI",3,2006,84100,4312,19504,85230,8957,4792,4165,-29938,46335,9840,27925,57487,24711,20546,3032,0,3032,0,85230,6939,353,187,(L),169,66,62,(L),(L),0,(D),(D),(L),(D),(D),(D),(L),(L),(L),0,(L),(L),(D),(L),(L),(L),(L),422,(L),0,0,(L),0,(L),(L),(L),(L),282,(L),(D),968,(L),(L),(L),(D),(D),(L),(D),(L),(L),(L),(L),(L),(D),0,0,0,(D),(L),0,0,(L),(L),(L),65,(L),0,(L),(L),(L),(L),(L),(D),0,(D),(L),(D),(L),(D),51,(D),(L),(L),0,(D),(D),(L),(D),(D),(L),(L),(L),(D),491,526,(L),(L),(D),(L),(D),(D),258,307,(D),0,78291,600,411,77280,(D),(D)
55078,"Menominee, WI",3,2007,92249,4293,21488,94466,9889,5386,4503,-33537,51040,10069,31140,62380,27045,22542,5041,0,5041,0,94466,8412,764,382,(L),394,77,76,(L),0,0,(D),(D),(L),(D),(D),(D),(L),(L),(L),(L),(L),(L),(D),(L),(L),(L),(L),408,(L),0,0,(L),0,(L),51,(L),(L),277,(L),(D),1271,58,(L),(L),(D),(D),(L),(D),(L),(L),116,(L),88,(D),(L),0,0,(D),(L),0,0,(L),(L),(L),57,(L),(L),(L),(NA),(L),(L),(L),(D),0,(D),(L),(L),(L),(D),(L),(D),(L),57,0,(D),(D),(L),(D),(D),(L),-130,-137,(D),419,464,(L),(L),(D),(L),(D),(D),914,1115,(D),0,86054,471,393,85190,(D),(D)
55078,"Menominee, WI",3,2008,95297,4214,22614,96526,9822,5396,4426,-35373,51331,10384,33582,63346,27752,23326,5428,0,5428,0,96526,7953,647,263,(L),398,137,136,0,(L),0,(D),(D),(L),(D),(D),(D),(L),(L),(L),(L),(L),(L),(D),(L),0,(L),(L),101,(L),(L),0,0,(L),(L),(L),(L),(L),(L),0,(D),(D),91,(L),(L),(L),(D),(L),(D),(L),(L),136,(L),89,453,(L),0,0,364,(L),0,(L),(L),(L),(L),(L),(L),(L),(L),(NA),(L),(L),(L),(D),0,(D),(L),(L),(L),(D),(L),(D),0,149,0,119,115,(L),(D),(D),(L),(L),(L),(D),275,331,(L),-59,(D),(L),(D),(D),977,1126,(D),0,88573,376,438,87759,(D),(D)
55078,"Menominee, WI",3,2009,102371,4191,24426,102707,10226,5520,4706,-42929,49552,11273,41546,65221,33018,28312,4468,0,4468,0,102707,6854,408,149,(L),269,58,60,(L),0,0,(D),243,(L),(D),(D),(D),0,(L),0,(L),75,(L),(D),(L),(L),(L),(L),62,(L),0,(L),(L),0,(L),(L),(L),(L),(L),(L),(D),(D),94,0,(L),(L),(D),(L),(D),(L),(L),124,(L),74,(D),(L),0,0,(D),(L),0,(L),(L),(L),(L),(L),(L),(L),(L),(NA),(L),(L),(L),(D),0,(D),(L),(L),(L),(D),(L),(D),0,124,0,122,115,(L),(D),(D),(L),-144,-171,(D),238,306,(L),-71,(D),(L),(D),(D),851,966,(D),0,95853,448,478,94927,(D),(D)
55078,"Menominee, WI",3,2010,104219,4265,24436,103388,10255,5509,4746,-44295,48838,11417,43964,66688,33403,28657,3297,0,3297,0,103388,5817,(L),(L),0,(L),(L),(L),0,0,0,(D),134,(L),(D),(D),(D),0,0,0,0,0,0,(D),0,0,0,0,(L),(L),(L),0,0,0,(L),(L),0,0,0,0,(D),(D),(L),(L),(L),(L),(D),(L),(D),(L),(L),(L),(L),(L),(D),(L),0,0,(D),(L),(L),0,(L),(L),(L),(L),(L),0,0,(NA),(L),0,0,(L),0,(L),(L),(L),0,(D),(L),(D),0,78,0,(D),(D),(L),(D),-320,(L),-114,-120,-55,342,411,(L),-72,(D),0,(D),(D),768,864,(D),0,97571,557,459,96555,(D),(D)
55078,"Menominee, WI",3,2011,106196,4379,24251,105648,9204,4431,4773,-46055,50389,13627,42180,68944,34079,29306,2625,0,2625,0,105648,5049,(L),(L),(L),(L),52,52,0,0,0,(D),(D),(L),(D),(D),(D),0,(L),0,0,0,0,(D),0,0,0,0,94,(L),0,0,0,0,0,(L),(L),(L),(L),(L),(D),(D),0,0,0,0,(D),0,(L),0,(L),0,(L),(L),(D),(L),0,0,(D),(L),(L),0,(L),(L),(L),(L),(L),0,0,(NA),(L),0,0,(L),0,(L),(L),(L),(L),(D),59,(D),0,(L),0,(D),(D),0,(D),-283,(L),-105,-84,-59,989,1188,(L),-206,(D),(L),(D),(D),543,615,(D),0,100599,466,438,99695,(D),(D)
55078,"Menominee, WI",3,2012,110313,4369,25249,114122,9427,4549,4878,-51240,53455,14336,42522,70982,39712,34834,3428,0,3428,0,114122,6096,(L),(L),(L),(L),(L),(L),(L),0,0,119,(L),(L),82,(D),(D),(L),0,(L),(L),(L),(L),(D),(L),(L),(L),(L),166,95,(L),(L),(L),(L),(L),(L),(L),(L),(L),(L),(D),(D),(L),0,(L),0,(D),(L),(L),(L),(L),(D),(L),(L),(D),(L),0,0,(D),(L),(L),0,(L),(L),(L),(L),0,0,(L),(NA),0,0,0,(L),0,(L),(L),(L),(L),(D),83,(D),0,(D),0,(D),(D),0,(D),(D),-97,-231,-134,(D),1424,1599,(L),-184,(D),(L),(D),(D),594,679,(D),0,108026,483,404,107139,3868,103271
55078,"Menominee, WI",3,2013,113699,4363,26060,111484,11100,6080,5020,-45040,55344,15017,43338,71970,35197,30177,4317,0,4317,0,111484,7169,(L),(L),(L),(L),(L),(L),(L),0,0,(L),(L),0,(L),(D),(D),(L),(L),(L),(L),(L),(L),(D),(L),0,(L),(L),568,76,0,(L),(L),(L),(L),192,(L),(L),195,(L),(D),406,(L),(L),(L),(L),(D),(L),(D),(L),(L),(D),(L),(L),(D),(L),0,0,(D),(L),(L),0,72,(L),(L),(L),0,0,(L),(NA),0,0,0,(L),0,(L),(L),(L),(L),(D),0,(D),(L),(D),0,(D),(D),(L),0,-706,-171,-384,-214,63,3531,3867,(L),-357,(D),(L),(D),(D),80,87,(D),0,104315,403,384,103528,(D),(D)
55078,"Menominee, WI",3,2014,115025,4494,25595,116611,11382,6211,5171,-47884,57345,15022,42658,73584,37184,32013,5843,0,5843,0,116611,9644,55,(L),(L),(L),54,56,(L),(L),0,(L),(L),(L),(L),(D),(D),(L),0,(L),(L),(L),(L),(D),(L),(L),(L),(L),441,(L),0,0,(L),0,0,150,(L),(L),191,(L),(L),(D),(L),(L),(L),(L),(D),(L),(D),(L),(L),(D),(L),(L),(D),(L),0,0,(D),(L),0,(L),(L),(L),(L),(L),(L),(L),(L),(NA),0,0,0,(L),0,(L),(L),0,(L),(D),(L),(D),-56,(D),0,(D),(D),(L),(L),-162,-137,-249,-103,327,5388,5659,(L),-308,(D),(L),(D),(D),(L),(L),(D),0,106967,369,368,106230,(D),(D)
55078,"Menominee, WI",3,2015,125190,4514,27734,119676,11872,6563,5309,-43681,64123,17087,43980,75466,35383,30074,8827,0,8827,0,119676,12497,(D),(D),(L),242,(L),(L),(L),0,0,170,54,(L),113,(D),(D),(L),(L),(L),(L),(L),(L),(D),-51,(L),(L),(L),423,(L),0,0,0,0,0,147,(L),(L),170,(L),(L),(D),(L),(L),(L),(L),(D),(L),(D),(L),(L),(D),(L),(L),(D),(L),0,0,(D),(L),0,(L),61,(L),0,(L),0,(L),0,(NA),(L),(L),(L),(L),0,(L),(L),(L),(L),(D),(L),(D),-62,(D),0,(D),(D),(L),(L),-357,(D),-275,-97,(D),7437,7602,(L),-206,(D),(L),(D),(D),(L),(L),(D),0,107179,342,346,106491,(D),(D)
55078,"Menominee, WI",3,2016,126501,4533,27907,115979,11441,6395,5046,-39181,65357,17533,43611,71639,35557,30511,8783,0,8783,0,115979,12304,(D),(D),(L),536,(L),(L),(L),(L),0,442,137,(L),298,(D),(D),(L),0,(L),(L),(L),(L),(D),-60,(L),(L),(L),61,(L),0,0,0,0,0,(L),(L),(L),(L),(L),(L),(D),(L),(L),(L),(L),(D),(L),(D),(L),(L),(D),(L),(L),(D),(L),0,(L),(D),53,0,(L),77,(L),(L),(L),(L),(L),(L),(NA),(L),(L),(L),(L),0,(L),(L),(L),(L),(D),(L),(D),-67,(D),0,(D),(D),(L),(L),(L),(D),-178,-53,(D),6159,6032,(L),101,(D),(L),(D),(D),(L),(L),(D),0,103675,277,360,103038,(D),(D)
55079,"Milwaukee, WI",3,2001,29014407,939305,30889,26917379,3059214,1554589,1504625,-4963266,18894899,5174606,4944902,20036508,4692485,3187860,2188386,812,2187574,3191,26914188,23374559,2843,765,(D),(D),17803,(D),5405,(D),207244,900368,198578,44713,657077,4492134,3391896,19516,38179,192377,537843,866139,425574,518459,229001,377060,38891,148857,1100238,299413,74442,7372,31299,9745,32138,135951,208416,8310,221445,71707,1513116,1398473,290734,57013,58871,156110,203927,136226,45052,81641,47293,171025,73573,77008,915219,193150,28214,(D),353233,145841,617,(D),63009,100318,27287,834409,189948,48125,99429,(D),164970,329035,(D),2678844,(D),730883,773067,1131471,(D),443745,323721,115863,4161,2110089,1119401,1072714,1042882,29832,653844,3329472,1468380,1016595,391338,453159,288298,218704,14396,55198,569680,95296,474384,826863,223052,216061,365974,21776,3539629,633675,65692,2840262,472919,2367343
55079,"Milwaukee, WI",3,2002,29356872,939854,31236,27381074,3098710,1580028,1518682,-5172464,19109900,4988493,5258479,20182589,4804714,3286032,2393771,945,2392826,3432,27377642,23713142,2597,739,(D),(D),17784,(D),(D),475,192246,883842,202764,44060,637018,4261275,3148559,20466,34175,187692,501474,792853,429910,472651,(D),(D),39856,156079,1112716,336230,80225,8689,35468,9452,20824,133234,180533,6823,226647,74591,1659019,1434163,295804,63677,60394,165013,207284,141888,45271,87324,47311,181949,68534,69714,923626,195513,27185,(D),358008,140289,-638,(D),66368,97713,36735,816436,182591,44286,91567,(D),162538,332082,(D),2673293,(D),637400,797697,1225113,(D),448279,328465,114957,4857,2098744,1182294,1083041,1056661,26380,738129,3530573,1543728,1105150,409021,472674,310532,228788,15848,65896,575550,94570,480980,881719,227511,230851,402541,20816,3664500,655961,81049,2927490,498597,2428893
55079,"Milwaukee, WI",3,2003,29381124,939513,31273,27570163,3142290,1597121,1545169,-5425300,19002573,5039878,5338673,20576981,5010807,3465638,1982375,2931,1979444,5173,27564990,23600643,2663,817,(D),(D),16381,(D),(D),248,155088,918211,200221,57264,660726,4227083,3125199,21810,32995,179036,491551,758951,444721,485023,(D),(D),39033,149758,1101884,327072,77415,8871,34028,9015,20133,138651,178585,6055,219592,82467,1481394,1453748,305624,64307,53681,176591,206521,149061,50017,88079,49100,191728,71477,47562,940634,188210,27017,(D),361550,151520,(D),1608,70555,101884,38393,818688,192740,47666,97221,(D),151962,326538,(D),2600356,(D),692477,695163,1190843,(D),449850,336239,109288,4323,1965703,1330369,933979,909457,24522,795648,3725753,1615217,1204248,408774,497514,317768,239187,17024,61557,592368,95894,496474,874959,219086,227588,405910,22375,3964347,715401,110175,3138771,529433,2609338
55079,"Milwaukee, WI",3,2004,29844101,936914,31854,28280266,3249619,1647083,1602536,-5715340,19315307,5147876,5380918,21360212,5273219,3670683,1646835,2909,1643926,5292,28274974,24256113,2987,1219,(D),(D),13408,(D),(D),79,161409,973810,205165,73837,694808,4343072,3238547,23140,38307,169343,522745,732775,362414,512629,(D),(D),37606,186680,1104525,338808,94242,9827,34913,(D),21131,90924,194360,(D),223101,83280,1329787,1438504,301306,70366,57131,120724,203120,161237,44990,98115,53072,199458,66019,62966,976176,179167,27912,(D),385397,143381,(D),1729,83299,(D),41617,861722,199921,49630,100564,2306,178030,328517,2754,2547052,(D),719131,643899,1137651,(D),445645,335822,105773,4050,2049087,1429116,1015186,986860,28326,872419,3963624,1743898,1282985,408852,527889,339466,270853,18194,50419,592335,95841,496494,901308,225741,237203,415252,23112,4018861,749667,119837,3149357,535338,2614019
55079,"Milwaukee, WI",3,2005,30812534,932540,33042,29104403,3353124,1710710,1642414,-5902769,19848510,5294048,5669976,21716031,5446628,3804214,1941744,1327,1940417,3468,29100935,24998188,3366,1691,(D),(D),4672,(D),(D),(L),141867,1027470,221490,79057,726923,4161881,3085684,26286,34768,184533,529500,748470,369841,491916,(D),(D),38181,193710,1076197,318451,(D),9933,38240,7449,22340,81424,199777,(D),228314,82742,1433670,1448608,290211,71722,57055,120276,213331,164465,45071,106293,53823,211511,58178,56672,1025430,184978,29093,(D),421723,141474,(D),661,93847,(D),32986,888760,208071,52030,102661,(D),191986,327865,(D),2697066,(D),759210,709748,1178052,(D),426558,317824,104468,4266,2262101,1442779,1080287,1051661,28626,896355,4080837,1824693,1295254,417037,543853,431033,367599,18782,44652,609151,95341,513810,936297,241955,256594,415138,22610,4102747,766564,129752,3206431,546192,2660239
55079,"Milwaukee, WI",3,2006,32830478,930263,35292,30672073,3535348,1827030,1708318,-6172514,20964211,6012024,5854243,22729016,5572864,3864546,2370193,1552,2368641,3589,30668484,26510807,3547,1783,(D),(D),21104,(D),(D),155,177401,1178817,249992,145041,783784,4230207,3132348,24600,37103,185012,557501,789614,351756,495160,(D),(D),39868,201205,1097859,305181,79442,(D),36416,6691,22172,89808,207216,(D),246473,92371,1529424,1484708,267749,70149,67340,133993,244524,169607,56914,99692,55769,209885,55035,54051,1041933,187628,28493,(D),414471,143844,(D),723,102481,113807,48054,880731,202979,47257,101100,(D),182918,340670,(D),2960925,(D),766870,835014,1319708,(D),440195,327037,108533,4625,2475475,1621099,1138376,1108115,30261,958411,4216102,1862782,1385600,411605,556115,513723,443259,22503,47961,652196,98455,553741,986433,260420,283122,419352,23539,4157677,780439,124471,3252767,571781,2680986
55079,"Milwaukee, WI",3,2007,34047475,931453,36553,31883160,3666077,1916885,1749192,-6420432,21796651,6037128,6213696,23633686,5734345,3985153,2515129,920,2514209,3618,31879542,27583711,2798,1317,(D),(D),54790,(D),(D),238,184152,1260467,263713,248007,748747,4275564,3197334,22890,37904,194000,564286,783337,393237,518162,(D),(D),43790,209910,1078230,318101,78927,(D),16444,4391,18414,82380,217661,(D),230277,99828,1594144,1487414,267152,64452,65535,137956,243092,162128,57817,97299,56880,224227,55883,54993,1071176,218771,28727,(D),396761,150756,(D),(D),104445,117193,51397,953570,211982,51247,101803,(NA),213783,369193,5562,3109578,(D),850224,816156,1380247,(D),404446,289073,111028,4345,2764359,1711565,1235678,1210865,24813,1046137,4215803,1810442,1407524,409583,588254,503490,431073,23677,48740,684318,100618,583700,1024262,275287,289779,434148,25048,4295831,804237,126977,3364617,604836,2759781
55079,"Milwaukee, WI",3,2008,35336806,934752,37803,33026745,3805516,1990340,1815176,-6682817,22538412,6049516,6748878,24437556,5972778,4157602,2616411,262,2616149,2774,33023971,28591043,1862,695,(D),(D),127892,(D),(D),809,475071,1320201,261551,348352,710298,4391903,3267002,24300,40945,171338,596487,857236,414242,516742,(D),(D),43860,202434,1124901,351957,85465,(D),16593,4353,17574,86013,209754,(D),235109,105744,1559936,1422391,261115,53718,67171,136072,229143,170335,48371,89204,52608,217634,51055,45965,1031431,224125,30051,(D),343486,150064,(D),(D),106556,116509,57162,948743,202645,49881,98197,(NA),232108,360990,4922,3205565,(D),962586,797002,1394255,(D),460527,349559,107119,3849,3046800,1511938,1233703,1209138,24565,1133629,4516025,1916610,1545601,434162,619652,481519,405790,28483,47246,683721,107813,575908,1038186,272717,284829,454680,25960,4432928,799998,140725,3492205,641365,2850840
55079,"Milwaukee, WI",3,2009,34820772,942668,36939,31655674,3663872,1893110,1770762,-6673739,21318063,5407151,8095558,23364030,6185433,4414671,2106211,811,2105400,2954,31652720,26973051,(D),407,(L),(D),(D),(D),(D),212,462824,1107436,189654,371426,546356,3996912,2957196,27267,33229,118627,502764,813205,380722,482250,(D),(D),37793,182517,1039716,341275,81679,(D),15055,1076,15623,83071,183164,(D),222365,84477,1416158,1366538,231152,44329,64949,133253,232115,168872,41258,86906,48815,216555,54641,43693,887635,130396,28868,(D),304536,150405,(D),443,98208,116587,55396,902952,177012,57906,96056,(NA),244978,322234,4766,2861329,(D),841477,769892,1238437,(D),428640,301560,125226,1854,2773713,1557064,1064529,1038786,25743,1247306,4690177,1974746,1650976,422570,641885,416879,344524,24242,48113,661989,95960,566029,1051685,275522,283922,468968,23273,4679669,837865,153872,3687932,660761,3027171
55079,"Milwaukee, WI",3,2010,35249698,948351,37169,31570589,3703982,1893068,1810914,-6720637,21145970,5413341,8690387,23434490,6032073,4221159,2104026,1041,2102985,2683,31567906,26862152,(D),495,(L),(D),(D),(D),(D),321,401096,826216,148638,201208,476370,4194109,3142144,27638,29785,106198,512151,877786,423210,593466,(D),(D),39189,185577,1051965,344880,53547,(D),17767,773,17644,90748,181056,(D),228113,103951,1362273,1358909,241677,46742,76945,128975,232808,158467,40807,88758,46057,197493,51590,48590,869575,88141,27928,(D),313088,148387,(L),(D),117513,115457,56235,778200,154008,46928,88484,(NA),206294,279179,3307,2894339,(D),816391,837786,1220358,(D),414512,293205,119729,1578,2573147,1802611,1121389,1098689,22700,1293550,4693185,1971204,1628878,442679,650424,419819,343325,25198,51296,670379,103841,566538,1089308,299569,310625,458772,20342,4705754,869584,147525,3688645,672774,3015871
55079,"Milwaukee, WI",3,2011,37014159,951535,38899,33179889,3457363,1542064,1915299,-7022196,22700330,6101250,8212579,24341244,6322861,4407562,2515784,1110,2514674,2490,33177399,28499424,(D),426,(L),(D),(D),(D),(D),1367,401159,763420,131295,148732,483393,4520683,3440706,30573,31538,109774,612058,940249,471347,680272,(D),(D),38644,188812,1079977,335454,52676,(D),16091,815,17872,96077,191169,(D),239302,113591,1476131,1437461,268812,48313,71067,126924,247013,159237,42273,89124,51252,212307,63567,57572,944925,104707,28687,(D),361094,147306,123,(D),124308,116425,59413,809173,159748,47990,91956,(NA),204953,300729,3797,2872580,(D),733264,876825,1244182,(D),502704,359754,141137,1813,2744225,2071262,1263447,1237092,26355,1374548,4725769,2024963,1583192,465890,651724,452796,372868,26589,53339,716902,111318,605584,1133611,328184,329496,454417,21514,4677975,878194,129327,3670454,685055,2985399
55079,"Milwaukee, WI",3,2012,38924968,954867,40765,34469272,3526336,1586065,1940271,-7028254,23914682,6599800,8410486,24855124,6397175,4456904,3216973,651,3216322,2272,34467000,29750798,2034,(D),(L),(D),202077,(D),(D),1566,409198,724283,141568,88643,494072,4513742,3380225,29611,27802,115316,641730,903624,479165,613997,(D),(D),33156,180949,1133517,354557,53792,(D),16844,1356,18590,100772,192871,(D),256308,122103,1561812,1489135,281267,45173,71297,124716,262724,160392,41122,90357,51723,224509,72191,63664,943050,94772,30868,(D),385647,145613,124,(D),110048,116144,56867,806922,156493,50446,98055,(NA),195187,295989,10752,3412370,(D),797404,1239826,1342236,(D),586132,447933,136179,2020,2786072,2117350,1282128,1248328,33800,1438573,5047439,2259958,1636916,499148,651417,467523,381618,26193,59712,762792,112757,650035,1198166,342337,360580,469069,26180,4716202,883784,119671,3712747,739289,2973458
55079,"Milwaukee, WI",3,2013,38483060,956717,40224,34774401,4039472,2063027,1976445,-7045226,23689703,6275034,8518323,25212149,6437103,4460658,3125149,1712,3123437,3354,34771047,30153997,(D),1073,(L),(D),(D),(D),(D),1785,413646,840713,183066,95426,562221,4549169,3396023,28971,(D),117177,612059,834009,502842,684759,(D),320530,41447,167137,1153146,381248,56960,(D),17360,2602,19298,105288,176690,(D),244105,131739,1621485,1604021,292426,48005,77989,140389,268583,169509,52539,93238,52541,269934,74602,64266,942092,69303,29462,(D),407016,154495,74,(D),101777,119124,57636,771632,158778,48718,97821,(NA),193767,267484,5064,3177790,(D),700562,1080304,1359365,(D),574300,462070,109468,2762,2793069,2217933,1398527,1360679,37848,1463140,5150928,2272387,1636359,502632,739550,468735,376218,26784,65733,804096,116884,687212,1173370,330407,343269,473017,26677,4617050,891928,116113,3609009,738868,2870141
