GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
22047,"Iberville, LA",5,2016,1208348,32920,36706,1387423,144993,76113,68880,-506669,735761,156752,315835,1088348,265865,196985,33210,-3973,37183,1457,1385966,1191683,7442,(D),(D),(D),36455,(D),-107,(D),7881,215892,64007,50734,101151,555784,30173,(D),(D),(L),23551,(D),(D),(L),-239,3354,(D),61,525611,(D),105,-123,-121,-75,-115,(L),(D),(D),506814,(D),15100,32527,4440,(D),(D),5168,6750,3121,4348,239,(D),6893,(D),(D),71211,(D),8658,(D),31887,(D),(D),-444,3678,(D),10813,4876,(D),(L),(D),(NA),4658,-50,-52,18397,0,14759,(D),(D),(L),21504,8224,13255,(L),23745,1521,91701,83708,7993,(D),(D),26997,922,9832,(D),2790,(D),(L),(D),14701,(D),(D),16356,3262,643,9529,2922,194283,7132,3798,183353,90583,92770
22095,"St. John the Baptist, LA",5,2016,1662985,43631,38115,1186913,120730,66515,54215,18405,1084588,176793,401604,852530,241710,187495,92673,565,92108,1276,1185637,1037004,(D),53,178,(D),(D),4326,(D),26809,(D),136624,19697,37569,79358,387401,68325,(D),(D),(D),(D),(D),-52,(D),-512,965,189,(D),319076,5260,(D),-155,-152,-94,-144,118,(D),(D),101898,(D),(D),64284,14723,365,1412,10903,7766,5664,4823,1109,299,13773,1443,2004,103674,5282,2879,-301,27292,(D),(D),(D),45594,1444,4926,7742,577,(D),(D),(NA),(D),(L),(D),23663,0,10310,3473,9842,(L),13191,9827,3343,(L),32046,10603,37325,23163,14162,9467,47071,32533,(D),(D),3891,4139,(D),(D),3315,22307,4536,17771,35692,11313,8239,14989,1151,148633,9915,5666,133052,20598,112454
24003,"Anne Arundel, MD",2,2016,35467026,568346,62404,28759042,3210842,1600077,1610765,-957566,24590634,6771532,4104860,20877682,5645864,4035099,2235496,2699,2232797,8233,28750809,18569089,4483,(D),298,(D),6863,(L),(D),(D),100106,1689726,322149,199197,1168380,1623589,1497569,11551,22269,(D),36915,20913,(D),(D),588,(D),5625,32465,126020,21832,9984,(D),2412,(D),(D),(D),20652,(D),41316,(D),1378664,1380461,264526,44195,123959,119407,251199,80234,44979,111625,49872,191311,76712,22442,1074895,605276,10502,8375,124799,95917,101,5645,86605,99454,38221,277101,46542,29092,(D),(NA),129266,25469,(D),680831,0,297623,135887,242316,5005,702091,397485,303104,1502,3769679,355157,1132019,1058227,73792,181160,2171643,1324860,(D),241178,(D),301185,35492,1994,263699,848546,112225,736321,890890,239186,237919,388018,25767,10181720,5874885,1683835,2623000,1022396,1600604
24005,"Baltimore, MD",2,2016,46764049,831026,56273,29809127,3449417,1805546,1643871,3150932,29510642,9709938,7543469,22027187,5275470,3631599,2506470,3473,2502997,19414,29789713,24334728,10055,334,197,9524,6108,(L),5521,602,249807,2186057,548658,174929,1462470,1236116,564238,7638,51255,4123,74480,87439,71456,58328,50516,93263,17982,47758,671878,169247,11406,(D),6072,1214,(D),18222,74461,7805,361285,18786,1187204,1975195,459964,81203,72221,152967,402350,165698,67568,106438,42439,258149,119367,46831,537359,3109,(D),1068,186300,60147,(D),253,96490,145633,21763,529693,67046,28079,174315,(NA),203285,46289,10679,2956758,0,615726,926503,1363929,50600,843061,545291,297534,236,3310478,578637,1628615,1550469,78146,533410,4105569,2046676,928113,759783,370997,583200,413229,1283,168688,773274,55349,717925,1104132,344717,335316,353555,70544,5454985,2099690,85088,3270207,1015041,2255166
24013,"Carroll, MD",2,2016,9671608,167656,57687,3906823,451457,246803,204654,3393725,6849091,1502980,1319537,2720229,654059,449405,532535,-4565,537100,11474,3895349,3311692,(D),(D),751,7948,(D),85,775,(D),(D),556723,108036,41025,407662,300909,228973,31631,26416,(D),33192,86093,9342,550,(L),31450,(D),9625,71936,22731,778,(D),(D),34122,(D),(D),1146,(D),3281,(D),214542,321672,59330,17770,6490,24878,74508,20195,17104,14655,5307,53336,12743,15356,(D),(D),2188,(L),31371,23444,(D),(D),6717,1687,(D),30359,4269,1306,(D),(NA),11486,(D),2033,119041,0,51504,24963,35117,7457,101510,52648,49116,-254,400315,11543,221557,192072,29485,53072,533495,239068,(D),110324,(D),18504,(D),(D),15461,138348,12098,126250,206129,68874,69174,62098,5983,583657,26604,17163,539890,97829,442061
24015,"Cecil, MD",2,2016,4531488,102603,44165,2244020,265563,140457,125106,936160,2914617,693722,923149,1613747,447912,322806,182361,-1888,184249,19240,2224780,1681049,13719,(D),210,(D),8805,0,8805,0,8578,179433,93904,(D),(D),443980,165176,3472,(D),-578,7122,3643,(D),224,(L),(D),1806,(D),278804,3675,(L),(L),(D),(L),(L),(L),439,(L),11871,(D),58789,131158,21666,1406,1007,15300,28203,8279,13202,1063,926,27852,5077,7177,171987,(D),19950,(D),65090,11918,(L),(D),4897,2044,47058,29152,1035,(D),18814,(NA),8313,(D),(L),25524,0,14175,(D),9135,(D),19332,12929,6441,(L),58763,1447,54199,46647,7552,30766,221638,86640,(D),(D),21881,40380,(D),(D),28876,85175,10523,74652,98224,28670,24557,36352,8645,543731,208871,9994,324866,42162,282704
24019,"Dorchester, MD",2,2016,1367862,32258,42404,717643,83880,46498,37382,68239,702002,258216,407644,484808,142715,105333,90120,18782,71338,25562,692081,516475,(D),2107,(D),(D),(D),(L),(D),(D),(D),(D),(D),4168,32524,121390,27609,(D),(D),(D),19154,(D),(L),(D),-200,(D),99,(D),93781,78796,(D),88,179,(L),73,(D),(D),(D),(D),(L),(D),37147,5362,(L),596,1977,8065,4817,4420,288,(D),9690,(D),(D),29326,(L),(D),(L),11711,4411,(L),(L),(D),(D),(D),6844,(D),(D),(D),(NA),1030,(D),(L),16765,0,(D),-136,(D),982,3902,2650,1253,(L),(D),(D),(D),6824,(D),(D),(D),39458,(D),18967,6798,4480,(D),(D),(D),35629,19913,15716,32244,7384,9841,12767,2252,175606,18610,3137,153859,63182,90677
24023,"Garrett, MD",2,2016,1222290,29425,41539,655002,78888,43720,35168,81750,657864,248952,315474,441923,125578,90410,87501,5298,82203,6853,648149,537102,8376,(D),1303,(D),25765,(L),7530,18225,3066,49826,33888,(D),(D),52993,(D),9243,4285,(D),6777,(D),(L),(D),(L),1431,(D),5646,(D),1039,(D),(L),(D),(D),(L),(D),(D),(D),(L),(D),21279,72465,17479,1401,(D),10795,12920,3289,10120,(D),883,10460,1760,2414,36879,(L),2015,(L),24061,7196,(D),(L),(D),232,(L),9370,(D),(D),(D),(NA),3237,(D),(L),(D),0,6703,(D),(D),165,27658,19436,8272,-50,(D),(D),16938,14811,2127,(D),(D),32820,(D),22764,7317,11783,(D),(D),11183,26802,3190,23612,36701,13893,11194,(D),(D),111047,5562,2855,102630,16702,85928
24025,"Harford, MD",2,2016,13613942,251032,54232,7235382,843652,432826,410826,3030812,9422542,2165164,2026236,5225883,1465614,1054788,543885,-4584,548469,4784,7230598,4768006,5613,878,428,4307,10226,(L),(D),(D),4894,491818,95098,82645,314075,404852,235942,797,19433,(D),67528,22621,93966,(D),(D),1679,1522,5623,168910,58583,6710,(D),265,(D),(D),(D),15429,(D),57147,20822,266160,456153,125292,20857,10445,34637,104205,33840,12983,15039,9373,61001,14863,13618,270366,(D),(D),(D),50853,24951,(D),(L),8089,(D),177297,96979,3514,5748,(D),(NA),23445,(D),711,212804,0,130386,23537,51564,7317,133388,75293,58393,-298,862718,29976,205616,184459,21157,52825,732474,322145,(D),75999,(D),43624,6342,1656,35626,205583,19664,185919,281937,83970,94242,92174,11551,2462592,1577620,218833,666139,40147,625992
24027,"Howard, MD",2,2016,22799131,317233,71869,16180937,1816389,941252,875137,2730753,17095301,3867651,1836179,12245023,2357902,1482765,1578012,-2627,1580639,5967,16174970,14689818,(D),389,231,(D),(D),(L),(D),(L),(D),1260498,394444,60400,805654,724051,413802,1717,8638,(D),42670,21378,179762,14414,(D),(D),44518,49297,310249,161543,42824,(D),(D),(D),203,(L),25619,(D),29473,43634,1563218,884739,167535,39507,115874,53459,162960,43854,33666,75820,31947,91271,53516,15330,(D),(D),5420,(L),142604,43284,(D),(L),25991,(D),63391,650147,167170,7580,(D),(NA),229260,(D),12655,893568,0,383804,(D),372563,(D),470515,307824,150093,12598,4271011,457909,866050,828307,37743,173253,1216342,752407,189241,104873,169821,171473,(D),(D),67197,313707,31068,282639,437748,100552,142500,172266,22430,1485152,75308,51044,1358800,151186,1207614
24029,"Kent, MD",2,2016,1078070,19730,54641,517565,60504,34750,25754,33528,490589,339524,247957,339133,89701,63947,88731,-5278,94009,4940,512625,440832,4273,(D),824,(D),63,(L),54,(L),(D),49698,(D),(D),(D),53647,28669,58,(D),(L),(D),(L),(L),(L),(L),(D),(D),(L),24978,487,(D),(L),(D),(L),(L),0,(D),(D),22545,(D),18705,(D),(D),(D),(D),3024,13766,3111,3263,459,772,(D),802,(D),(D),(L),(L),(L),4492,2089,(L),0,(D),(D),(D),3573,(D),(D),(D),(NA),1746,(D),(L),14233,0,7316,2249,4276,392,26570,14030,12616,-76,33454,(D),(D),12464,(D),45420,61424,23422,(D),(D),(D),12509,(D),(D),10918,20221,(D),(D),27300,7592,10410,7051,2247,71793,4863,1800,65130,16178,48952
24031,"Montgomery, MD",2,2016,84518332,1043863,80967,58727699,5928422,3274854,2653568,7196492,59995769,18038970,6483593,36901746,8354010,5700442,13471943,-2806,13474749,9719,58717980,46664070,9608,(D),(D),6161,4884,(L),(D),(D),329115,2874595,1073542,216825,1584228,1845101,882849,(D),23046,(D),9054,(D),752500,17369,(D),5209,9431,25513,962252,25318,(D),(D),6770,745,(D),(D),50820,8696,841829,(D),1237820,2431536,519134,87294,89564,192128,629924,148255,155262,117893,68726,210123,115408,97825,356136,1224,(D),4267,113160,106137,(D),(D),56387,(D),17898,4002892,526288,130347,2596238,(NA),562308,113394,74317,3595356,0,951383,1192403,1154554,297016,6312089,3587391,2735255,-10557,10297699,1215033,2261048,2159363,101685,712791,5064223,3066301,879433,624218,494271,309044,71830,7022,230192,1488778,270443,1218335,2316322,367406,549674,1151637,247605,12053910,7592345,691028,3770537,(D),(D)
24033,"Prince George's, MD",2,2016,41922938,908049,46168,26366212,3001252,1505723,1495529,5279232,28644192,7101017,6177729,19479423,5434897,3939368,1451892,1677,1450215,4324,26361888,16284070,(D),105,(D),1283,(D),1749,(D),(D),122143,2818781,501960,221474,2095347,614842,317691,10137,30539,(D),84092,9899,89994,(D),561,(D),36004,37957,297151,39336,40015,(D),7739,827,(D),5741,154332,(D),25605,(D),861079,1650328,309716,84390,78041,218027,400867,104671,52169,76198,25270,183564,70395,47020,708793,(D),4968,(D),145932,115708,(D),6237,84486,235115,115715,377948,59165,17728,15688,(NA),141803,138386,5178,488499,0,346980,9572,121818,10129,430856,244142,184405,2309,2669180,223115,988856,880208,108648,329327,2133803,1214704,433690,251925,233484,110898,40797,2549,67552,827359,205922,621437,902181,195377,231494,435014,40296,10077818,3869659,592427,5615732,1962048,3653684
24043,"Washington, MD",2,2016,6533243,150292,43470,4249307,496318,263210,233108,294707,4047696,1060862,1424685,3043806,784686,551578,420815,13375,407440,21426,4227881,3581063,(D),484,287,(D),(D),(D),(D),111,27436,235153,40500,18072,176581,487457,318841,6785,19645,(D),36239,173293,3541,1975,7112,(D),23363,1551,168616,15030,20046,(D),(D),(D),(D),14849,38274,(D),(D),47275,176790,418543,81084,11961,15186,64949,73352,22157,30650,31629,9711,42741,17367,17756,259278,(D),10655,(L),99887,(D),(L),(L),9927,89176,36788,47308,14611,(D),6541,(NA),17962,(D),890,398688,0,326152,(D),52634,(D),122653,63308,59653,-308,144418,61019,163842,149982,13860,39063,621680,298885,171568,112983,38244,80135,58230,763,21142,134871,16378,118493,153427,34883,48128,61994,8422,646818,50016,15346,581456,175394,406062
25025,"Suffolk, MA",1,2016,53796848,784230,68598,81599893,8163242,4342310,3820932,-39181224,34255427,10654863,8886558,62948800,12067903,8246971,6583190,0,6583190,0,81599893,72310840,(D),16641,(D),3262,(D),479647,(D),2333,274689,2190084,751576,361295,1077213,788472,350270,7740,14687,(D),233504,(D),19403,8808,(D),2730,6409,47209,438202,168341,116052,(D),13966,20315,(D),5774,52486,118,43495,16209,1198878,1800175,123002,71426,41627,68817,356865,166783,34300,221803,56675,89527,103717,465633,1827719,722812,211376,(D),128735,238601,(D),44241,201483,103241,141424,2041485,1016913,111464,240553,(NA),227480,172146,272929,17901969,(D),3171788,11050245,3258975,(D),1150553,1318176,39991,-207614,16638127,1332029,2279104,2201310,77794,3547662,12928218,2851202,8826889,331569,918558,1398602,1121840,134838,141924,2646051,787653,1858398,1817339,287085,600327,888913,41014,9289053,1812600,185900,7290553,4185365,3105188
26005,"Allegan, MI",3,2016,4666812,115548,40389,2553552,296923,162263,134660,758703,3015332,759080,892400,1839181,466707,332047,247664,-18807,266471,59516,2494036,2173121,16496,(D),(L),(D),26561,(D),(D),(D),13421,229328,45592,28055,155681,933479,492078,7083,2749,(D),118796,91289,13970,(D),14865,32706,(D),10280,441401,89033,7068,155,(D),(D),136,(D),8130,(D),305364,27103,128388,137243,25298,1861,2387,9986,22200,31963,7630,2873,1632,17976,9070,4367,85960,(D),562,-185,68360,3013,(D),857,8615,574,(D),7805,3154,(D),(D),(NA),(D),(D),754,30248,0,13351,451,16036,410,44775,37552,(D),(D),73295,37186,98831,78717,20114,9720,113322,58956,(D),21694,(D),12333,2070,1453,8810,61831,7795,54036,112899,36857,31137,43105,1800,320915,13556,5671,301688,50605,251083
26081,"Kent, MI",3,2016,31850853,642173,49599,26285883,3019556,1568044,1451512,-3512470,19753857,7413123,4683873,19339530,4428940,2977428,2517413,-1117,2518530,51127,26234756,24243565,52700,(D),-264,(D),40014,(D),(D),(D),106674,1515239,413787,110474,990978,5321877,3612536,137081,45787,93516,479166,763287,241087,151133,(D),(D),558664,208689,1709341,393178,50993,5793,16263,-1251,(D),116259,118312,(D),448173,502720,2116015,1531208,345691,52989,81756,160378,162543,80604,38971,74453,49257,244693,112187,127686,695318,20491,22951,-884,420056,17271,(D),(D),54298,(D),48621,295543,76422,25463,35195,(NA),88748,52394,17321,1445284,0,452448,166872,805818,20146,544794,438419,(D),(D),1879495,681702,1836783,1786145,50638,446909,4017140,1641637,1789561,375826,210116,132806,48156,16404,68246,723294,118548,604746,860770,319143,253415,273897,14315,1991191,287969,36439,1666783,319241,1347542
26153,"Schoolcraft, MI",3,2016,293254,8001,36652,153094,19094,10877,8217,-1915,132085,52272,108897,110774,37168,28951,5152,-722,5874,-140,153234,87745,6446,5752,(D),(D),14301,214,(D),(D),(D),9143,4453,(D),(D),7677,(D),(L),(D),(L),(D),(D),(D),(L),(L),(L),(L),(L),(D),(L),(L),(L),(L),(L),(L),(D),(L),67,(L),104,(D),10794,1330,132,(L),(D),2843,(D),1935,(D),(D),983,205,(D),2556,(L),0,(L),2285,(L),(D),(L),(D),-83,(L),766,(D),(D),(L),(NA),(D),(L),(L),(D),0,7974,(D),1247,(L),(D),(D),95,(L),(D),0,(D),(L),(D),1160,8666,(D),(L),(D),121,(D),144,(L),(D),(D),(D),3310,5149,1166,1845,(D),(D),65489,2771,384,62334,11556,50778
26163,"Wayne, MI",3,2016,70166565,1749366,40110,58725585,6977114,3683089,3294025,-11635735,40112736,10485215,19568614,44889160,9965064,6671039,3871361,254,3871107,14104,58711481,51473039,(D),(D),(D),2505,60700,(D),49575,(D),623941,2169824,524518,146468,1498838,8464769,7248658,(D),(D),451030,719913,792964,(D),(D),4668134,46159,84573,116038,1216111,182300,126237,(D),10789,(D),(D),(D),63769,143871,362498,163014,2905424,2617535,651603,65906,66089,221057,432717,306135,79822,118623,66165,401385,155721,52312,3409103,1337412,125548,-2169,893353,95422,56469,(D),389544,(D),294065,1024888,531951,(D),71412,(NA),219038,93477,(D),2700401,(D),1840097,263911,(D),(D),732941,502612,(D),(D),(D),3116417,2248790,2053674,195116,694329,8010236,2528343,4122606,(D),(D),886466,688710,63501,134255,2118917,721789,1397128,2295275,663462,828816,760245,42752,7238442,1636903,127274,5474265,1549477,3924788
29021,"Buchanan, MO",4,2016,3285537,88938,36942,2895296,336002,175343,160659,-629755,1929539,521676,834322,2196805,523180,362521,175311,16170,159141,17210,2878086,2473411,(D),837,(D),(D),(D),(L),(D),(L),(D),177408,36071,40765,100572,762795,270498,2457,2507,(D),167528,19475,(L),(D),84,(D),2924,9870,492297,269207,(D),(D),(D),(D),(D),(L),5184,(D),185459,(D),(D),182476,31694,3350,6419,19992,22325,16774,15683,7973,4736,41619,9466,2445,98248,(L),11929,(L),25817,14632,(L),(L),20061,10126,15621,26870,11361,(D),8477,(NA),(D),(D),(D),134180,0,37694,8492,87914,80,40513,19203,21298,(L),119577,21237,110320,105601,4719,10692,424952,187878,(D),(D),38522,16198,1295,627,14276,80017,4835,75182,93067,24281,25967,41110,1709,404675,50018,11449,343208,146320,196888
29037,"Cass, MO",4,2016,4331987,102845,42122,1461420,172775,99577,73198,1636413,2925058,598968,807961,989885,247221,174023,224314,6653,217661,14475,1446945,1154976,3245,608,(L),2644,4706,(D),4504,(D),(D),189281,32808,16076,140397,107248,81466,(D),5231,85,47925,18152,(D),80,996,230,2314,3120,25782,771,(L),(D),(D),(L),(D),(L),1214,(L),(D),(D),(D),140499,25300,3768,2493,19290,24352,9300,14565,2875,3068,26893,5636,2959,125122,(L),324,112,29591,11710,(D),86,4861,(D),(D),5523,605,(D),1453,(NA),1952,676,(D),43590,0,24882,5005,13648,55,34805,16575,18218,(L),54142,4710,61466,50734,10732,6861,130688,52022,(D),46731,(D),6828,(D),(L),(D),57520,1798,55722,105364,24883,24494,39410,16577,291969,23231,10561,258177,8247,249930
29039,"Cedar, MO",4,2016,433002,14016,30893,152425,19647,13053,6594,65004,197782,72018,163202,90346,27536,20942,34543,734,33809,1471,150954,111444,(D),965,(L),(D),(D),(L),(D),(L),(D),23138,7179,4080,11879,10340,7120,56,(D),(L),(D),4192,0,(L),221,(L),(D),(D),3220,(D),(L),0,(L),(L),(D),(L),(D),(L),207,(D),1224,14735,3578,(D),(D),1273,(D),2840,1712,54,(D),838,(D),(D),(D),(L),(L),(L),3296,(D),(L),(L),(D),(L),(L),1482,358,0,(D),(NA),(D),0,0,5130,0,2808,(D),(D),(L),1409,971,438,0,2869,(D),(D),1237,(D),(L),15178,(D),(L),(D),3097,856,(L),(L),848,5060,(D),(D),13621,3301,(D),5224,(D),39510,5080,1438,32992,2434,30558
29047,"Clay, MO",4,2016,10626271,239085,44446,7317228,851853,444295,407558,1214801,7680176,1295013,1651082,5487786,1194799,787241,634643,516,634127,2420,7314808,6219131,(D),1050,(L),(D),(D),1266,(D),364,22555,394267,75364,73569,245334,1258468,962302,4587,8756,(D),48993,19437,1036,(D),828743,(D),8278,18714,296166,31337,6132,(D),(D),(D),(L),39757,63017,6066,82728,57551,452731,614064,132489,13556,12850,78250,79468,37362,66293,27728,14853,78128,31499,41588,391690,3131,93997,394,140710,7109,(D),(D),73527,29041,38065,51473,4554,5860,(D),(NA),22283,7582,(D),179359,0,87995,14352,76772,240,125616,74874,(D),(D),1085683,108835,295474,288614,6860,40213,561096,426411,20339,56564,57782,91993,(D),(D),89839,259083,66188,192895,275081,96496,73482,100381,4722,1095677,151768,31705,912204,34299,877905
29071,"Franklin, MO",4,2016,4130523,102838,40165,2265685,275580,149501,126079,609013,2599118,639955,891450,1656820,405936,279857,202929,-2131,205060,2450,2263235,2001057,2684,(D),(L),(D),4308,(L),4385,-51,(D),200169,46068,21414,132687,615163,368416,4375,(D),17847,56685,172046,11907,(D),20330,26590,10670,12023,246747,26368,3686,(D),4096,(D),(L),31885,7106,1457,83326,86902,(D),163217,31944,3212,3447,18941,14534,10863,17581,4408,2301,37477,11737,6772,84593,(L),4545,151,57095,6771,(D),(D),2831,5088,(D),26941,6643,(D),5519,(NA),13416,(D),-194,66605,0,42756,8390,15348,111,50575,18626,31934,(L),92986,28103,98838,95669,3169,14496,252544,154077,(D),29035,(D),12789,(D),(D),10022,62003,5089,56914,101626,35304,22721,41860,1741,262178,16578,10578,235022,13890,221132
29095,"Jackson, MO",4,2016,29484915,691801,42621,28735264,3289291,1718439,1570852,-6574832,18871141,4651682,5962092,21819650,4721079,3150227,2194535,-2889,2197424,-853,28736117,24134531,3741,296,(L),3448,-1947,(D),-1453,(D),(D),1887558,440774,211592,1235192,1737715,1096577,18349,36117,(D),310896,132396,357837,32462,50560,(D),43923,80783,641138,119240,18872,(D),9225,4597,(D),99569,65871,56063,156997,107916,1368088,1295121,290884,49825,44110,100743,199888,100415,71025,76718,30810,209645,64728,56330,(D),(D),295877,(D),335444,50796,174,1458,125695,26488,67245,781016,111742,15420,70178,(NA),279061,272905,31710,2744759,(D),532244,(D),1366319,3628,614376,399013,212774,2589,4477806,946725,803819,741205,62614,303351,3425433,1254683,1516681,308310,345759,632110,528125,36814,67171,947238,135416,811822,999295,247672,255900,479624,16099,4601586,1673634,86093,2841859,490004,2351855
29099,"Jefferson, MO",4,2016,8577608,224226,38254,2809619,353962,203648,150314,3339273,5794930,972744,1809934,1965223,489598,339284,354798,-2215,357013,-852,2810471,2275172,(D),510,(L),(D),11631,(L),11658,(L),32076,355843,64276,56270,235297,300156,257714,(D),45038,23838,82248,26243,(D),22740,13597,13913,5904,20859,42442,4401,1173,(L),628,(D),(D),(D),2668,(D),8087,23031,123671,243333,44568,3875,6762,30836,31419,17362,27166,4994,5625,54932,9763,6031,119195,111,32971,342,47319,10507,80,(D),20586,6511,(D),27789,5093,(D),(D),(NA),16936,(D),(D),84027,0,52189,9200,22535,103,59328,28996,(D),(D),90019,(D),124528,109913,14615,15725,328742,137225,(D),60659,(D),9483,(D),(D),8633,117102,6435,110667,221468,80428,51544,85852,3644,535299,23572,23055,488672,26844,461828
29189,"St. Louis, MO",4,2016,62687815,998581,62777,49371580,5640630,2992063,2648567,-6348499,37382451,16680322,8625042,37658521,7332201,4683634,4380858,-276,4381134,4746,49366834,45368268,2227,448,(L),1784,58162,(D),58827,(D),143048,2537198,685912,218394,1632892,4883638,3246534,(D),55445,31343,184557,495669,181377,116549,(D),1919300,30860,144683,1637104,484254,16880,16919,17740,(D),(D),66297,214037,30450,613697,173534,4380903,2892117,576258,113995,125186,235212,412354,236715,142878,187153,74884,348708,138648,300126,1314175,275263,(D),14209,359601,51861,(D),(D),231588,229888,121325,1717236,270764,47891,127845,(NA),700540,561280,8916,4275139,1989,999119,774673,2478014,21344,1119120,681793,428697,8630,5029762,3934728,2651249,2550025,101224,813348,6311463,3121805,2036643,563436,589579,474414,197598,26703,250113,1280018,146393,1133625,1550323,451104,494234,568787,36198,3998566,539436,108712,3350418,409897,2940521
29510,"St. Louis (Independent City), MO",4,2016,12786566,311404,41061,18961686,2150580,1098204,1052376,-9173646,7637460,2049050,3100056,14414525,3215377,2163001,1331784,0,1331784,0,18961686,16093716,(D),196,(L),(D),(D),-1408,(D),-2718,(D),(D),146260,(D),439953,1548136,402136,10507,17913,22471,111512,78222,(D),60445,(D),5082,35525,43505,1146000,161152,368888,(D),9437,(D),(D),31840,44224,16038,464004,18617,658039,317446,58124,15015,10299,27454,67300,40996,25588,18072,7496,18585,19935,8582,(D),162,89549,(D),219371,42042,118,766,33485,39347,37416,527035,70972,11065,87196,(NA),336964,11931,8907,1496123,(D),580834,603809,(D),3451,205339,134652,(D),(D),2568401,1077681,490286,452976,37310,1180098,3013153,410454,2183317,129267,290115,539503,417842,48067,73594,583871,155695,428176,552677,134509,144537,265903,7728,2867970,1495920,81065,1290985,192191,1098794
31055,"Douglas, NE",4,2016,32778766,554995,59061,29207100,3086376,1667192,1419184,-3368996,22751728,6290757,3736281,19012843,4136570,2717386,6057687,858,6056829,9922,29197178,26143184,(D),(L),(L),(D),(D),947,(D),(D),2489929,1841493,461501,296895,1083097,1437245,579583,6513,40231,(D),75231,206507,53217,34753,(D),2040,60774,76470,857662,428179,14163,(D),8091,2417,(D),72297,107303,(D),97818,88727,1838558,1367640,246969,126650,55542,128922,209500,99029,65460,67248,40092,167240,57603,103385,2066380,24556,684135,(L),397128,35711,690223,(D),64039,(D),76844,883626,92835,11068,120591,(NA),109386,468935,80811,2746471,(D),846378,(D),1558119,1343,425072,336866,69861,18345,2314716,1735691,1408124,1359241,48883,431816,3463421,1593171,1116940,418661,334649,198601,73534,34319,90748,695917,77356,618561,778443,218464,252039,276937,31003,3053994,606128,98230,2349636,631044,1718592
